id,question,A,B,C,D,Answer,Explanation,Hint
11,Mexican interest rates are normally substantially higher than U.S. interest rates.,"What does this imply about the inflation differential (Mexico inflation minus U.S. inflation), assuming that the peso interest rate is the same in both countries? Does this imply that the Mexican peso will appreciate or depreciate? Explain.","It may be argued that the high Mexican interest rate should entice U.S. investors to invest in Mexican money market securities, which could cause the peso to appreciate. Reconcile this theory with your answer (a). If you believe that the high Mexican interest rate does not entice U.S. investors, explain why.","Assume that the difference between Mexican and U.S. interest rates is typically attributed to a difference in expected inflation in the two countries. Also assume that purchasing power parity holds. Do you think that your business cash flows would be adversely affected? In reality, purchasing power parity does not hold consistently. Assume that the inflation differential (Mexico inflation minus U.S. inflation) is not fully offset by the exchange rate movement of the peso. Would this benefit or hurt your business? Now assume that the inflation differential is more than offset by the exchange rate movement of the peso. Would this benefit or hurt your business?",,A,"a).
The nominal interest rates of Mexico are higher than the nominal interest rates of the United States, but actual interest rates will remain the same. It means that the inflation rate is higher in Mexico than the inflation rate in the United States.
Therefore, there is a positive inflation differential between the United States and Mexico. It will affect the depreciation of the Mexican Peso due to an increase in the inflation rate or high inflationary pressure. It has happened due to the decrease in purchasing power of the Peso.
b).
The high Mexican interest rate can be offset through the high inflation rate, and the real interest rate remains the same. Thus, it should not be enticing for the United States investors. Also, the exchange rate between Peso currency is weakening with effect to dollars will offset any benefits, investors in the United States could gain from investment in Peso.
c).
Our business cash flow would not be adversely affected by the purchasing power that may reduce as the future cash flows are discounted at present. Hence, adjustments concerning inflation can be made. Our business is based in Mexico and also export-oriented. Thus, our industry gets more Pesos due to depreciation, and the inflation does not fully offset it.
Our business will get hurt in the second situation because it will get a relatively lesser Peso currency.",Interest rate: Interest rate refers to the money charged on the loan amount to a borrower. Some loans have used a compound interest rate which is applied to the principal amount. A higher interest rate on loans is significantly riskier.
12,The true cost/return of borrowing and lending is best measured by:,the three-month U.S. Treasury bill rate.,the inflation rate.,the nominal interest rate.,the real interest rate.,D,"The correct answer is D) Real interest rate.
In the above-given statement, the real interest rate adjusts the impact of the inflation rate in the observed target market in the economy. It reflects on the loan and investment of the purchasing power parity of the consumers. It is representing a preference of time in the lender and borrower. The real interest rate will estimate future inflation, which is expected during the fiscal year. The real yield and real cost affect the long-term investor. It is reflecting a time-preference on the future goods and present products. A lender prefers an adjusted inflation rate which may be lower in the future.
The explanation for incorrect answers
Option A) is incorrect because the treasury bill rate of the three months duration is not the correct measurement of borrowing amount.
Option B) is incorrect because the inflation rate records a currency or purchasing power during the fiscal year.
Option C) is incorrect because the nominal interest rate does not take a multiplied compounding amount. It records only the expected inflation rate.",Interest rate: Interest rate is the charging amount by the lender to use the principal amount. It is the total percentage of deposited amount during the accounting year. It includes compound interest and simple interest.
13,The price of borrowed money is called:,Wages,Rent,Profit,Interest rate,D,"The correct option is d.) interest rate.
The price of borrowed money is called the interest rate, as the lender lets the borrower use his funds and expects some returns. The lender can be both individuals and banks. The interest rate is the lender's earnings and the borrower's expense. The lenders have saved their funds by curtailing their consumption or restricting their wants. To part with this liquidity, they need some reward, and economists have called this reward the interest rate. It is a measure to know the preference between present and future earnings.
Reasons for incorrect options are:
Option a.
Wages are remuneration that the human capital gets when employed in production.
Option b.
Rent is the earning of land and has no relation to borrowing money.
Option c.
Profit is the remuneration accruing to the entrepreneur for his contribution to the production process.
Option e.
Interest rate and CPI are not the same things, as the interest rate is a tool to control inflation, whereas CPI is the measure of estimating inflation.","Borrowed Money: When a lack of revenues arises due to expenses undertaken, both private parties and the government borrow money. This borrowing can take place either through internal or external sources. The extensive borrowings of the government are not considered a good sign as it reflects the government's dependency on sources other than its revenue."
14,Interest rates measure:,returns on certificates of deposit.,borrowing costs of mortgages.,changes in the unemployment rate.,,B,"The correct option is: b. borrowing costs of mortgages.
Explanation:
Interest rates are described as a proportion or percentage that is charged on the borrowings. It typically measures the
borrowing costs of a loan or a mortgage.
It is calculated on an annual basis in the percentage form. The financial institution or lender charged the interest rate on the borrowing money. It has two classifications: compound interest and simple interest. It is also stated that high risk contains greater interest rates, and low risk contains lower interest rates. It may vary depending on the cost of mortgages.","Employment: Employment is recognized as an agreement between the employee and the employer that reflects employees' status as being employed. It is distinct for every employee as per their designation and roles. It contains necessary information such as benefits, perks, base salary, and the company's terms and conditions."
15,At which interest rate will an individual be indifferent between receiving $50 per year every year forever (starting one year from now) and receiving $1000 today?,2.5%,5%,10%,7.5%,D,"The correct answer is B, 5%.
The interest rate at which an individual will be indifferent between receiving $1000 today or $50 per year forever is calculated.
The present value of the perpetual payment is given as:-
{eq}{{\rm{PV}}}= \dfrac{{{\rm{Cash}}\;{\rm{flow}}}}{{{\rm{Interest}}\;{\rm{rate}}}}

{/eq}
Thus, to be indifferent, the present value of $50 should be equal to $1000.
{eq}\begin{align*}

1000\;&=\; \dfrac{{{\rm{50}}}}{{\rm{i}}}\\

{{\rm{i}}}\;&=\;\dfrac{{{\rm{50}}}}{{{\rm{1000}}}}\\

{{\rm{i}}}\;&=\; 0{\rm{.05}}

\end{align*}

{/eq}
Therefore, the interest rate must be equal to 5 percent.","Interest Rate: Interest rate refers to the rate of return one gains on the investment. The investment can be done in the form of lending cash to an individual, bank, or any other financial or non-financial institution."
16,"In the Bs/Bd model, which of the following would likely lead to a decrease in interest rates?",An increase in federal entitlement expenditures.,An increase in expected inflation.,An increase in business confidence.,An increase in the public's propensity to save rather than consume.,D,"In the Bs/Bd model, which of the following would likely lead to a decrease in interest rates?
D) An increase in the public's propensity to save rather than consume.
When the public's propensity to save than consume increases, the overall amount of money circulating within the economy declines. The decline in money circulation leads to a decrease in the money supply. Therefore, the Fed is forced to reduce the interest rate since the low-interest rate discourages people from saving and encourages more spending. This leads to an increase in consumption, which boosts the overall economy. Thus, the correct answer is
option D.
Additional Information
Option A) An increase in federal entitlement expenditures
is incorrect since the rise in federal entitlement expenditures increases the money supply.
Option B) An increase in expected inflation
is incorrect since inflation forces the Fed to increase the interest rate.
Option C) An increase in business confidence
is wrong because it increases consumption, thus, increasing the demand for money, which increases interest rates.",Economic Models: Economic models are concepts in economics that are used to explain different financial situations. Having a good understanding of various economic concepts is essential since it helps economists in making better decisions. Bs/Bd model and Heckscher-Ohlin model are some of the significant examples of economic models.
17,"One reason why Europeans continued to leave money in their bank deposits, despite negative interest rates was:","To support survive of their banks,","Because it was required by law,","To continue using electronic payments,",The huge withdrawal fees that they had to pay.,D,"Answer choice:
d.  The huge withdrawal fees that they had to pay.
Explanation:
One of the main reasons that Europeans continued to leave money in their bank deposits during a period of negative interest rates were the large withdrawal fees that they would have to pay if they took their money out.  A negative interest rate means that the consumers are making no money in interest to keep their money with the bank.","Interest Rates: When banks lend money to consumers and businesses they charge interest which essentially the cost of renting the money from the bank.  Interest rates increase and decrease based on the economy.  Also, when consumers deposit funds with the bank the bank often pays consumers interest for the balance that they hold with the bank."
18,"True or false? As a general rule, the effective annual rate is more appropriate to use for financial decision-making than the annual percentage rate.",True,False,,,A,"True
. The effective yearly rate is preferred in decision-making compared to the annual percentage return. The effective annual return gets obtained by reducing the nominal interest amounts for the asset's compounding periods to achieve interest requirements. On the other hand, the yearly percentage rate depicts the annual gain achieved by adding up the amounts charged to borrowings and the amounts distributed to investors. Because the effective yearly rate of return accounts for nominal interest for the period of compounding the asset in question, it gives more reliable interest payments that can get used in business and individual decision-making.","Financial Decisions: Any choice regarding distribution, issuance, or receipt of money can serve as a financial decision. Businesses, companies, and governments have managers facing such decisions because funds are either moving out or coming in regarding operations carried out. For example, a business may make monetary decisions when buying an asset, while a government may need to raise funds in revenue, hence incorporating financial choices."
19,"If the annual interest is 12%, but the compounding is done quarterly, then the interest rate is 3% per period.",True,False,,,A,"The periodic (i.e.quarterly) interest rate is given by:
{eq}\begin{align*}

&= \dfrac{\text{Annual interest rate}}{\text{Number of quarters in a year}} \\[0.3 cm]

&= \dfrac{12\%}{4} \\[0.3 cm]

&= 3\% \\[0.3 cm]

\end{align*}

{/eq}
The correct answer is option
a. True
.",Interest Rate: The interest rate on a financial asset may be expressed in terms of nominal interest rate or real interest rate. The real interest rate is determined by adjusting the nominal interest rate for inflation. The effective interest rate is ascertained by considering the periodic compounding.
20,Which of the following best describes the interest rate effect?,An increase in the price level raises the interest rate and chokes off government spending.,An increase in the price level lowers the interest rate and chokes off government spending.,An increase in the price level raises the interest rate and chokes off investment and consumption spending.,An increase in the price level lowers the interest rate and chokes off investment and consumption spending.,C,"The correct answer is
c. An increase in the price level raises the interest rate and chokes off investment and consumption spending.
A rise in price level triggers an increase in interest rate. This is because a price increase will lead to inflation, indicating an increase in the money supply. In order to prevent inflation, the central bank increases interest rates, reduces government spending and investments. When the central bank raises its total interest rates to other banks, they also respond with an increase in interest rates within the same period and vice versa. With higher interest rates, the cost of borrowing becomes costly, leading to a reduction in consumer spending, a decline in demand, a decline in production, and a reduction in general investments. When interest rates are low, people's income tends to incline, causing an increase in general consumption spending and investment.","Interest Rates: Interest rates can be described in several ways, including it's the amount of additional income generated from an investment or the extra amount to a loan, which is treated as the cost of borrowing a loan. Interest rates become higher when the payment period of a loan is longer or when the investment income anticipated is in the long run."
21,The _____ rate is the interest rate banks charge each other for borrowing or storing money.,Federal Reserve interest,loan interest,federal funds,none of the above,D,"The correct option is d) none of the above
The interest rate charged by banks while borrowing and storing funds with each other is called interbank rates. When banks have a surplus amount, they put this surplus with other banks, and when they require money, they borrow from other banks, and the interest charged on these transactions is called interbank rate.
Reasons for incorrect options
Option a) is incorrect because The Federal Reserve charges Federal Reserve interest rates on commercial banks.
Option b) is incorrect because loan interest is in charges on common people's loans.
Option c) is incorrect because federal funds rates are charged when banks lend to other banks overnight.","Loan Interest Rate: The interest rates charged on the amount borrowed from banks by anyone are called loan interest rates. Banks have different interest rates for different types of loans like; home loans, educations loans, or car loans."
22,"As the interest rate increases, the opportunity cost of:",borrowing decreases,past consumption decreases,current consumption increases,saving increases,C,"The correct option is (c)
As the interest rate increases, the opportunity cost of current consumption increases because it is the cost that is foregone. People will save more for gaining greater interest and reduce the current consumption level.
The incorrect option is (a).
With the increase in interest rate, there will be less borrowing because people have to pay a larger interest rate. Therefore, it is not an opportunity cost of an increase in interest rate.
The incorrect option is (b).
With the increase in interest rate, there is no effect on past consumption. It is the amount which has already been consumed and it cannot be decreased.
The incorrect option is (d).
As the interest rate increases, the opportunity cost of holding the cash increases. People tend to save more in the banks as the rate of return is more. An increase in interest rate leads to an increase in savings and vice-versa.",Opportunity Cost: Opportunity cost is the cost of second-best alternative foregone. It is the loss that can be gained from other alternatives while choosing a particular alternative of a product or service.
23,"Everything else held constant, an increase in interest rates on student loans:",increases the cost of a college education.,reduces the cost of a college education.,has no effect on educational costs.,increases costs for students with no loans.,A,"The accurate choice is A) increases the cost of a college education.
Explanation:
Keeping everything else constant, an increase in interest rates on student loans will increase the cost of a college education. Student loans are taken by students to pay the cost of a college education. When the interest on such loans increases, the cost of the college education is impacted in direct proportion. Hence option A) is the apt choice.","Interest Expense: When banks extend loans, they charge interest on the amount lent. When a bank accepts deposits, it pays interest on the amount deposited by investors. The deposit rate is always lower than the borrowing interest rate."
24,The two-year zero rate is 6% and the three year zero rate is 6.5%. What is the forward rate for the third year? All rates are continuously compounded.,6.75%,7.0%,7.25%,7.5%,D,"Let r
m,n
be the interest rate staring in year m and lasting for n years.  According to the unbiased expectations hypothesis:
{eq}e^{r_{0,3}*3}=e^{r_{0,2}*2+r_{2,1}}\\

e^{0.065*3}=e^{0.06*2+r_{2,1}}\\

r_{2,1}=7.5\%\\

{/eq}
The answer is d.","Forward Rate: The forward rate is the expected interest rate for some future period.  If investors' expectations are unbiased, then the return on a long-term investment must equal the return of two or more short-term investments in a row."
25,An increase in interest rates will likely cause:,A decrease in both aggregate demand and the consumption function.,A decrease in aggregate demand and an increase in aggregate supply.,An increase in both aggregate demand and the consumption function.,An increase in both aggregate demand and aggregate supply.,A,"Option A) is correct: a decrease in both aggregate demand and the consumption function.
The rise in interest rate increases the cost of investment, and investment falls in the economy. It leads to a fall in income and employment, which reduces consumption done by the consumers in the economy. It leads to a fall in aggregate demand and consumption function.
All other options are incorrect because they do not explain the causes of the increase in interest rates.",Interest Rate : Interest rate is the cost of investment which helps the producers and consumers to decide on investment and savings. It affects many sectors of an economy and thus affects the Gross Domestic Product (GDP).
26,The interest rate banks charge each other for short-term loans is called the:,commercial paper rate,discount rate,federal funds rate,lombard rate,C,"The correct answer is
option c
federal funds rate.
Because By law, banks should keep a save reserve to a specific level of their deposits in a record at a Federal Reserve bank. The interest on interbank borrowings is said as federal fund rate.
The reason for the incorrect option is:
Option a is incorrect because the commercial paper rate is that an organization gives a short-term instrument to raise reserves for the most part for a time frame as one year.
Option b is incorrect because the discount rate is the loan fee charged to business banks and other monetary establishments for quick advances they take from the Federal Reserve Bank.
Option d is incorrect because the Lombard rate is a credit presented as a fixed loan or concurred overdraft conceded against a pledge of liquid assets like equities, etc.
Option e is incorrect because the prime rate is an interest rate utilized by banks to give loans to clients with great credit.","Interest Rate: The interest rate is the sum a bank charges a borrower and is a percentage of the principal (i.e., the amount lent). The interest rate on an advance is regularly noted on a yearly premise known as the annual percentage rate (APR)."
27,"$1,000 par value zero-coupon bonds (ignore liquidity premiums).",9.55%,11.74%,14.89%,13.73%,C,"Let, r
m,n
be the rate of return on a bond that starts in year m and last for n years.  Ignoring the liquidity premium, the return on long-term bonds is the geometric average of the returns on short term bonds.  Therefore,
{eq}(1+r_{0,5})^5=(1+r_{0,3})^3*(1+r_{3,2})^2\\

(1+0.1070)^5=(1+0.0799)^3*(1+r_{3,2})^2\\

r_{3,2}=14.89\%\\

{/eq}
The answer is c.","Unbiased Expectations: According to the unbiased expectations theory, the geometric average return on several short term bonds is the rate of return on a long term bond.  This theory ignores liquidity premiums."
28,"If the interest rate decreases, the opportunity cost of holding cash _____, and personal consumption is expected to _____, respectively.",increases; decreaseb. increases; increasec. decreases; increased. decreases; decrease,,,,C,"The correct answer is
c. decreases; increase
.
If the interest rate decreases, the opportunity cost of holding cash
decreases
, and personal consumption is expected to
increase
, respectively.
Higher interest rates make saving money more attractive. When rates are lower, people are more inclined to keep a larger amount of liquid cash on hand for emergencies. Or they may choose to spend their cash or borrow money if the rate to repay is low enough. The money they borrow will finance houses, cars, or smaller purchases and will increase the level of economic activity overall.","Interest Rates: In a market economy, almost everything is decided by the laws of supply and demand, which set market quantities and prices. Money is the same, and interest rates are what we call the prices. Banks accept money deposits from savers at one interest rate and loan the money to borrowers at a higher interest rate, earning revenue in the process."
29,Which of the following is less sensitive to interest rate changes?,The residential housing market.,Retail markets.,Utility industries.,State and local finances.,D,The interest rate sensitivity refers to the measures the how much the price of fixed income assets will shift as a consequence of differences in the interest rate environment. The more sensitive securities have a higher variation in price than those with less sensitivity. The variety of sensitivity must be brought into record when choosing a fixed-income implement the investor may trade in the secondary market. It is recognized as the term of the asset. Hence the correct option is d. State and local finances,Interest Rate: The amount of interest lent for a certain period as a proportion of the amount invested or received recognized as the interest rate. The proportion of the amount lent that a lender charges as interest to the borrower that is annually represented as an annual percentage.
30,"If Gus Solis believes interest rates are going to fall in the near future and remain low for several years, Gus should now:","invest in a long-term, fixed-rate certificate of deposit.",bury his money in fruit jars in the back yard.,invest in a variable-rate certificate of deposit.,"invest in a short-term, fixed-rate certificate of deposit.",A,"The correct answer to the above is Option A. invest in a long-term, fixed-rate certificate of deposit.
Explanation.
It is given in the question that the interest rates are going to fall and will remain low for several years.
So we need to consider an investment for the long term.
Therefore, Option D. investing in a short-term, fixed-rate certificate of deposit will be incorrect in this case.
Since the interest rates are falling, a variable-rate investment shall not be chosen because the variable-rate investment also lowers the interest as the market rate goes down.
So, Option C. investing in a variable-rate certificate of deposit is also incorrect.
Option B. burying the money in fruit jars in the backyard is the worst idea. It will not give any reward at all.
So, our investment shall be for a fixed rate and for the long term. A fixed-rate investment will give the same amount of interest even if the market rate is low.
So Option A is the correct investment decision to be taken.","Interest Rates Interest rates are a key tool for consideration in investing. Higher interest rates are attractive for investing but generally contain higher risk. Bonds, debentures, and fixed deposits offer interests as the reward for investing in them."
31,Which best explains why banks consider interest on loans to be important?,Interest helps them cover business costs.,Interest enables them to control the economy.,Interest helps them to satisfy customers.,Interest enables them to stockpile money.,A,"The correct answer is A.
Banks consider interest on loans quite significant because
interest helps them cover business costs.
Interest is the cost incurred by the borrower to borrow money. Additionally, this means that when a bank grants a borrower a loan, they are bound to refund the principal amount at an agreed interest amount paid periodically over agreed timeframes. Loans offered by banks emanate from monetary deposits by customers through a process named fractional banking. It is the process where the bank gives loans to borrowers from an amount of the funds deposited by customers.",Interest Rate: Interest rate explains a percentage computed yearly to depict the proportion of money that a borrower is bound to pay together with the borrowed amount from the lender. The totality of the monetary amount that the lender lends to the borrower is described as the principal sum. The interest rate that the borrower is bound to pay periodically is determined from the principal sum.
32,How long will it take any sum of money to duplicate itself at a 7% simple interest rate?,n = 15 years,n = 7 years,n = 14 years,n = 14.3 years,D,"The answer is d. n= 14.3 years.
Simple interest = principal {eq}\times

{/eq} interest rate {eq}\times

{/eq} number of periods.
The number of periods required to earn a simple interest that is equal to principal = 1 / interest rate = 1 / 0.07 {eq}\approx

{/eq} 14.286","Simple Interest Simple interest is the interest earned based on the principal. Simple interest does not compound, which means there is no interest earned on accumulated interests. Simple interest is equal to principal times interest rate times the number of periods."
33,Mexican interest rates are normally substantially higher than U.S. interest rates.,"Assuming that interest rate parity exists, do you think hedging with a forward rate would be beneficial if the spot rate of the Mexican peso was expected to decline slightly over time?",Would hedging with a money market hedge be beneficial if the spot rate of the Mexican peso was expected to decline slightly over time (assume zero transaction costs)? Explain.,What are some limitations on using currency futures or options that may make it difficult for you to perfectly hedge against exchange rate risk over the next year or so.,,A,"a) Hedging with a forward rate would not be beneficial because it would have a large discount due to the substantially higher interest Mexican interest rate as compared to the U.S. Therefore, if the peso declined slightly the future spot rate would be higher than the current forward rate.
b) In this situation hedging with a money market would not be beneficial. An investor would be borrowing pesos at a higher rate and converting them to U.S. dollars at a lower rate. They would be better off doing nothing and letting the peso just decline slightly.
c) All investment involves risk and there is no guarantee of a future return. In addition, an investor would have to accurately predict the change in exchange rates to know what size option or currency future to purchase.","Interest Rates An interest rate is the proportion of a loan charged to the debtor that is owed per period and is usually expressed as an annual percentage. The rate can depend on several factors like supply and demand, the currency involved, or the creditworthiness of the borrower."
34,Interest rates set by the European central bank during the period 1999?2004 resulted in what situation compared to that in the United States?,"European rates were exactly the same as those in the United States, resulting in uncovered interest parity.",European rates were consistently higher than U.S. rates.,European rates were consistently lower than U.S. rates.,"At first the European rates were much higher, but then the ECB acted aggressively to lower them.",B,"Answer) B. European rates were consistently higher than U.S. rates.
short-term interest rates in the euro area and the United States and confirms that, while the rates were higher in euro than in US, the amplitude of the interest rate cycle is much smaller in the euro area than in the United States.",Interest Rate Drivers The interest rate charged by banks is determined by a number of factors such as the state of the economy. A country?s central bank sets the interest rate.
35,"When the interest rate changes,",the demand curve for bonds shifts to the right.,the demand curve for bonds shifts to the left.,the supply curve for bonds shifts to the right.,it is because either the demand or the supply curve has shifted.,D,"Correct Answer
Option D
Explanation
The interest rates changes when any of the demand curve or supply curve is shifted.
The interest rates increases when
1.	Increase in demand or Decrease in supply
The interest rates decreases when
1.	Decrease in demand or Increase in supply","Interest Rate: The percentage which is charged by the lender from the borrower is known as the interest rate. Generally, interest rate is some percentage on the total principal amount and interest rate is typically noted on an annual basis."
36,An increase in the interest rate:,increases the demand for money.,increases the quantity of money demanded.,decreases the demand for money.,decreases the quantity of money demanded.,D,"An increase in the interest rate:
D) decreases the quantity of money demanded.
An increase in the interest rate increases the cost of money or capital, which in turn discourages households and firms from borrowing more. In other words, as the interest rate increases, the quantity of money demanded decreases.
On the other hand, a decrease in the interest rate decreases the cost of money thereby encouraging entities to borrow more. Thus, we can say that the quantity of money demanded increases with an increase in the interest rate.",Interest Rates: The interest rate applicable on various financial assets or instruments may be expressed in nominal or real terms. The real interest rate is derived by adjusting the nominal interest rate for inflation. One can also derive the effective annual interest rate by considering the effect of compounding.
