id,question,A,B,C,D,Answer,Explanation,Hint
11,"If the demand for bread is more elastic than the supply of bread, which group will bear more of the incidence of a tax on bread?",Consumers.,Producers.,The government.,Neither consumers nor producers.,B,"If the demand for bread is more elastic than the supply of bread, which group will bear more of the incidence of a tax on bread?
b. Producers.
Because the supply is less elastic than the demand, consumers will readily shift to a substitute product when the price increases due to the tax.  That means that producers will pay all or most of the tax . Depending on the elasticity of demand, consumers may pay a smaller portion of the tax. The government levies the tax - it does not pay the tax.",Incidence of a Tax: Governments may levy a tax on a good or a service for a variety of reasons. The incidence of the tax means who will pay what share of the tax. How the incidence of the tax is divided depends on the elasticity of demand for the product.
12,"Anna's job pays $10 per hour and she works 40 hours per week. Her tax rate is 20%. Assuming she works 50 weeks per year, the amount she will pay in taxes is:","$4,000","$14,000","$20,000",,A,"The answer is a).
Assuming that there are no deductions, and the tax rate is average tax rate. Anna's total income tax is calculated as:
total tax = total income * tax rate
total tax = wage per hour * number of hours per week * 50 weeks * tax rate
total tax = 10 * 40 * 50 * 20%
total tax = 4000.","Income Tax: Income tax is the tax levied on earned labor income. In most countries, labor income tax is progressive, i.e., that marginal tax rate increases with the amount of taxable income. This type of progressive labor income tax is viewed as an important tool for redistribution of wealth for the government."
13,"""Which side of the market, supply or demand, that bears the burden of a tax on a good or service depending upon the relative supply and demand:""",elasticities.,surpluses.,shortages.,,A,"The correct option is a. elasticities.
The amount of tax burden that a consumer or producer bears depend on the relative elasticities of the supply and demand. If the elasticity of supply is more than the elasticity of demand, then the consumer bears more share of the tax burden. Similarly, if the elasticity of demand is more than the elasticity of supply, then the producer or seller bears a higher tax burden than the consumer.
Thus, the side of the market, supply or demand, that bears the burden of a tax on a good or service depends upon the relative supply and demand elasticities.
Reasons for incorrect options:
Option b. is incorrect because consumer and producer surpluses do not have any relation to the tax burden.
Option c. is incorrect because shortages show that demand is greater than supply, and it shows no relation with the tax burden.",Tax burden Tax burden is the difference between the price after tax and the price before tax. It is the difference between the price paid by a consumer after and before the tax and the price received by the seller after the tax and before the tax.
14,"If the incidence of the tax is more on the seller and less on the buyer,",The demand for the taxed commodity is highly elastic,The demand for the taxed commodity is perfectly inelastic,The supply of the taxed commodity is highly elastic,The supply of the taxed commodity is perfectly inelastic,A,"The correct answer is
A. The demand for the taxed commodity is highly elastic.
When a good is highly elastic, it means that a price change will highly affect its demand. When a good is highly inelastic, a change in price does not affect the demand for the good. The tax burden is transferred to the seller for elastic goods because consumers will shift to other affordable products. Causing a decline in demand. For inelastic goods, the tax burden is generated to the consumers because the good is a necessity, and there are no close substitutes for the same product. In the case of an inelastic product such as medical expenses, consumers have limited options and stick to the same product or service, despite the price level. When the tax burden concentrates on buyers, the demand is affected, but the supply is affected when it concentrates on suppliers or producers.","Tax Incidence: Tax incidence can be perceived as the division of tax burden between stakeholders who may be producers and consumers or buyers and sellers. In some cases, tax incidence can also be used to determine who incurs the tax burden when a new tax is implemented or when a new tax rule is formed."
15,A tax on the sellers of coffee will increase the price of coffee paid by buyers:,"decrease the effective price of coffee received by sellers, and decrease the equilibrium quantity of coffee.","increase the effective price of coffee received by sellers, and decrease the equilibrium quantity of coffee.","increase the effective price of coffee received by sellers, and increase the equilibrium quantity of coffee.","decrease the effective price of coffee received by sellers, and increase the equilibrium quantity of coffee.",A,"A tax on the sellers of coffee will increase the price of coffee paid by buyers, and
a. decrease the effective price of coffee received by sellers and decrease the equilibrium quantity of coffee.
The price elasticity of demand will determine who pays what share of the tax. If the demand is highly inelastic, most of the tax will likely be passed on to the buyers, but the sellers will suffer some decrease in their effective price. The higher price of coffee created by the tax will decrease the equilibrium quantity.
Thus, none of these answers can be correct:
b. increase the effective price of coffee received by sellers, and decrease the equilibrium quantity of coffee.
c. increase the effective price of coffee received by sellers, and increase the equilibrium quantity of coffee.
d. decrease the effective price of coffee received by sellers and increase the equilibrium quantity of coffee.","Incidence of a Tax: When a government levies a tax on a good or a service, the incidence of the tax describes whether the buyer or the seller pays the tax or whether they share in the payment."
16,"As a paid tax preparer, you are automatically authorized to represent your client before the IRS.",True,False,,,B,"b. False.
Even if you get paid to do taxes, that doesn't mean you have the right to represent your client in front of the IRS. Only enrolled agents, CPAs, and attorneys are allowed to represent taxpayers before the IRS. These experts have proven their proficiency by passing difficult examinations or fulfilling other significant requirements.
The IRS's Annual Filing Season Program (AFSP) Record of Completion is a certification available to tax preparers who are not enrolled agents, certified public accountants, or attorneys. This means that non-credentialed tax preparers can represent clients whose returns they prepared and signed, but only in front of specific IRS employees like customer service reps.
Therefore, you cannot represent clients before the IRS just because you are a paid tax preparer.","Internal Revenue Services: To collect taxes from citizens and businesses and to enforce the country's tax code, the government funds the Internal Revenue Service. The income tax service helps fund government programs."
17,The following taxes are regressive except:,FICA and self-employment taxes,federal income tax for individuals,All of these.,unemployment taxes,B,"The correct option is
B. federal income tax for individuals
The individual federal income tax is not a regressive tax but rather a progressive tax. Tax rates in a progressive system rise in tandem with a person's or business's taxable income. Therefore, the tax burden is heavier for those with higher incomes compared to those with lower incomes. The system here takes into account each individual's financial situation.
Reasons why other options are incorrect:
A. FICA and self-employment taxes
Because FICA and self-employment taxes are generally viewed as regressive, option A is incorrect. They are imposed at a flat rate up to a certain income level, so those with lower incomes pay a larger share of their income in this way than those with higher incomes.
C. All of these.
Since option A and D is not correct, this can not be correct.
D. unemployment taxes
Since unemployment taxes are often levied at a flat rate and have a wage base limit, which means that those with higher incomes pay a smaller percentage of their income in these taxes, option D is incorrect.","Progressive Tax: Progressive tax refers to the tax strategy of the Internal Revenue Service, where the tax rate increases as income rises. Higher-earning individuals pay higher tax, and lower-income people pay lower tax."
18,"Consider the information given below. If a tax were imposed on turkey meat, who would bear the burden of the tax?",The entire tax would be paid by consumers,The majority of the tax would be paid by consumers,The tax would be paid equally by consumers and producers,The majority of the tax would be paid by producers,B,"The correct option is
b. The majority of the tax would be paid by consumers
.
The imposition of the tax would increase the price of the turkey in the market. The price elasticity depicts the change in the demand and supply responses of the consumers and the sellers, respectively, corresponding to a price change. In this case, the absolute price elasticity of demand is 0.20, which is less than 1, implying that demand is price inelastic. Inelastic depicts that a price change would change the demand less than proportionately. On the other hand, the price elasticity of supply is 1.60, which is greater than 1. Hence, supply is price elastic, and small price change affects the quantity supplied more than proportionately. Thus, an imposition of the tax would result in consumers sharing the major burden compared to the producers.
The other options are incorrect.
a. The entire tax would be paid by consumers. The price elasticity is not perfectly inelastic. Hence, the entire burden will not be shared by the consumers.
c. The tax would be paid equally by consumers and producers. Demand is price inelastic, and supply is price elastic. Hence, consumers will bear more burden than the producers.
d. The majority of the tax would be paid by producers. The producers' supply responses are elastic to price change and would not bear more tax burden.","Tax: In economics, the tax refers to the sum collected by the government from the consumers and producers in purchasing or producing goods and services. The tax burden falls on the entities depending on the elasticity of their responses."
19,A tax placed on kite buyers will shift:,"demand upward, causing both the price received by sellers and the equilibrium quantity to fall.","demand downward, causing both the price received by sellers and the equilibrium quantity to fall.","supply downward, causing the price received by sellers to fall and equilibrium quantity to rise.","supply upward, causing the price received by sellers to rise and equilibrium quantity to fall.",B,"A tax placed on kite buyers will shift b. demand downward, causing both the price received by sellers and the equilibrium quantity to fall. Yes, this is the best answer. A tax added on buyers has the effect of raising the price and thus decreasing the quantity demanded. When the quantity demanded decreases, the price decreases as well.
These answers are incorrect.
a. demand upward, causing both the price received by sellers and the equilibrium quantity to fall.
c. supply downward, causing the price received by sellers to fall and equilibrium quantity to rise.
d. supply upward, causing the price received by sellers to rise and equilibrium quantity to fall.",Tax Incidence: The incidence of a tax means how the tax charged is divided between the buyer and the seller. The elasticity of demand is a factor in determining the incidence of a tax.
20,"If labor supply is perfectly inelastic, the economic incidence of the payroll tax:",is the same as the statutory incidence of the tax,"is split equally between workers and consumers, because firms pass on their share in the form of higher prices",falls entirely on firms,falls entirely on workers,D,"The correct option is
option d)
.
If labor supply is perfectly inelastic, the economic incidence of the payroll tax falls entirely on workers.
Given that the labor supply is perfectly inelastic, the labor supply would not vary with the changes in the wage rate. When a payroll tax is imposed, the employers will shift the tax burden to the employees. This shifting will be done by reducing salary equal to the amount of tax imposed. The firms can shift the whole burden of the tax to the workers due to the inelasticity of supply. As is known, the incidence is the ultimate tax burden, so the ultimate burden is on the workers.
Hence, the economic incidence of tax is wholly borne by the workers.
Reasons for incorrect options are
Option a)
The statutory incidence of the tax is on the employers, not the workers.
Option b)
As the payroll taxes are concerned, the consumers paying taxes will not be considered.
Option c)
The incidence would fall on the firms if the labor supply were perfectly elastic.",Payroll Taxes: Payroll taxes are the compulsory payment made by employers to the public authorities from the employees' salaries. These taxes get deducted before the employees receive their salaries. These payments are made to finance social security programs.
21,"According to economists, an efficient tax is one that:",is relatively easy to collect relative to the revenue it generates.,maximizes tax revenue for the government.,splits the tax burden equally between consumers and producers.,imposes a small relative to the tax revenue it raises.,D,"Whether a tax is efficient is judged on various criteria, such as the costs (legal and administrative) associated with the imposition of the tax and the burden of the tax on society. The costs associated with the implementation of a tax system are as follows.
1. The administrative costs of running the tax system.
2. The costs associated with the compliance of the tax system through tax collection.
3. The costs associated with the filing of tax returns.
The implementation of a tax creates a deadweight loss (DWL) in society, which is also an efficiency cost. Taxes cause the price received by sellers to decrease and the price paid by users, buyers, or consumers to increase, thereby reducing the socially-efficient outcome.
So, an efficient tax is defined as the one where the decision taken by a business or individual would minimize their tax liability. So, a tax is efficient when it minimizes the DWL and simultaneously maximizes the revenue generated for the government. DWL is created as the market is forced to include the tax, which distorts the demand-supply working and reduces the social surplus. The burden of tax is shared between producers and consumers. However, the government uses tax revenue for public expenditure, which increases social welfare. Thus, the efficient tax is one that imposes a small DWL (loss of social surplus) relative to the total revenue generated by it. So, the correct choice is
option d
.
Option a)
This is not the correct choice. By the definition of tax efficiency, an efficient tax should minimize DWL and maximize the revenue generated by it. A tax may be easy to collect but it is not efficient unless it addresses the DWL associated with it.
Option b)
This is not the correct choice. An efficient tax not only maximizes the government-collected tax revenue but also minimizes the social loss created by it. This option does not consider the DWL or the loss of economic efficiency of the tax system.
Option c)
This is not the correct choice. Tax efficiency comes from maximizing government tax revenue and minimizing DWL. A tax that equally distributes the tax burden on producers and consumers may be equitable but not necessarily efficient.",Tax System: The tax system is the official administrative way by which a government levies taxes in the economy. Tax is a mandatory payment that the subjects of an economy have to pay to the government without wanting anything in return. Taxes are the main source of government revenue that is used to fund government expenditures. Any delay in payment of taxes or opting for tax evasion is subject to strict legal actions.
22,"Assume that you had a bad year in the stock market with capital gains of $10,000 and capital losses of $25,000. How much can you write off on this year's tax return?","$10,000","$13,000","$15,000","$25,000",B,"The answer is
b. $13,000.
Given information:
Capital gains = $10,000
Capital losses = $25,000
Since the capital losses exceed the capital gains in the year, there will be a net capital loss. In this case, the capital gains will be written off 100%. In addition, an amount of $3,000 from the net capital loss is eligible to be deducted from taxable income. The remaining net capital loss will be carried forward to the next year.
Net capital loss = Capital losses - Capital gains = $25,000 - $10,000 = $15,000
Write-off for capital gain = $10,000
Write-off for net capital loss = lesser of $3,000 or remaining capital loss ($15,000) = $3,000
Total write-off amount = Write-off for capital gains + Additional write-off for net capital loss
Total write-off amount = $10,000 + $3,000
Total write-off amount = $13,000","Capital Loss: A capital loss occurs if there is a reduction in the value of an asset within a specific holding period. A capital loss is eligible to decrease a taxpayer's taxable income, which results in tax savings for the current year."
23,Suppose the government removes a tax on buyers of a good and levies a tax of the same size on sellers of the good. How does this change in tax policy affect each of the following?,the price that buyers pay sellers for this good,the amount buyers are out of pocket (including any tax payments they make),the amount sellers receive (net of any tax payments they make),the quantity of the good sold,D,"Suppose the tax levied on buyers was removed and is now levied on sellers in equal amounts by the government. This change in tax policy means that now the sellers have to pay the tax. But the actual burden of tax is independent of the fact on whom tax is imposed. The elasticity of supply and demand determines the tax burden.
a. The price that buyers have to pay to the sellers after tax is the same in both the cases where a buyer pays the tax and where a seller pays the tax. The increase in price after tax depends on the tax burden shared by the producers and consumers.
b. The out-of-pocket expense of buyers, the amount paid in tax is again determined by the actual burden of tax which remains the same irrespective of whether the buyer pays the tax or sellers pay it.
c. The price received by sellers is the after-tax amount they get, which remains the same in both cases where the buyer pays the tax and the seller pays the tax determined by the tax incidence on buyers and sellers.
d. The quantity of the good sold falls in both the cases where the buyers pay the tax and where the sellers pay the tax by the same amount.
Thus, it can be concluded that the final effect of tax on market price, quantity, the price paid by buyers, and the price received by sellers remains the same regardless of who pays the tax.",Burden of Tax: The tax burden refers to the share of tax borne by the consumers and producers of the total tax imposed by the government. The burden of tax is determined by the elasticity of consumer demand and producer supply.
24,"If a policymaker wants to raise revenue by taxing goods while minimizing the deadweight losses, he should look for goods with _____ elasticities of demand and _____ elasticities of supply.","small, small","small, large","large, small","large, large",A,"The correct answer is:
A. small, small.
Reason:
If a policymaker wants to raise revenue by taxing goods while minimizing the deadweight losses, he should look for goods with small elasticities of demand and small elasticities of supply.
The dead weight loss due to taxation reduces when the elasticity of demand and supply reduces. Inelastic demand and supply leads to lesser changes in quantity demanded and supplied due to change in price of good due  to taxation. When  the elasticity of demand and supply of good increases, the dead weight loss due to taxation also increases. Hence if the government wants to reduce the dead weight loss from taxation, it should impose taxes on good which has smaller elasticity of demand and supply.",Elasticity: Elasticity is an economic concept which measures the change in quantity demanded of a good due to change in price of the good. Elasticity of demand and supply determines the incidence of tax on buyers and producers.
25,"In the final analysis, tax incidence:",depends on the forces of supply and demand,is entirely random,falls entirely on buyers or entirely on sellers,depends on the legislated burden,A,"The correct option is
A. depends on the forces of supply and demand
.
A tax incidence helps to determine how the burden of taxes is shared between buyers and sellers. Thus, the shape or elasticities of demand and supply curves helps to determine the burden of taxes on buyers and sellers. Usually, when the demand is more inelastic than supply, buyers will bear the most tax burden whereas when the supply is more inelastic than demand, sellers will bear the most tax burden.","Tax: In microeconomics, a tax is defined as a legal financial charge by the government on its citizen's earned income. The revenue earned from taxation is used to reduce the inequality in the economy by raising social welfare."
26,The value-added tax is a type of consumption tax.,True,False,,,A,"The correct answer is
option A. True
.
Value-added tax (VAT) can be explained as the type of indirect tax that applies to an increase in value at each stage of the supply chain, which includes the production, distribution, and sale of goods or services. VAT is a type of consumption tax because the ultimate consumer of the goods indirectly pays the taxes; the price of the goods includes the taxes that are borne by the consumer when they buy the goods. It is one of the major sources of revenue for the government, as the tax proceeds that the businesses collect from consumers are ultimately paid to them.","Tax: Tax is a compulsory financial obligation towards the government, and it is levied on businesses, entities, and individuals. It can be referred to as the contribution of citizens and organizations to the government for funding various country projects."
27,Congress and the president decide that the United States should reduce air pollution by reducing its use of gasoline. They impose a $0.50 tax on each gallon of gasoline sold.,Should they impose this tax on producers or consumers? Explain carefully using a supply-and-demand diagram.,"If the demand for gasoline were more elastic, would this tax be more effective or less effective in reducing the quantity of gasoline consumed? Explain with both words and a diagram.",,,A,"a)
Congress wants to reduce air pollution and, in this account, wants to impose a tax of $0.50. It makes no difference who the tax is imposed on. But the incidence of tax will fall most heavily on consumers because in real life, the demand for gas is very inelastic.
With the imposition of the tax, the demand curve falls by the tax amount. The seller will receive $3.7, and the buyers have to pay more than the seller receives, which is $4.2. The quantity falls from 120 units to 80 units. The diagram below illustrates the explanation:
b)
Elastic demand says that quantity changes more than the price change. So, the demand is more elastic than the supply in this case; thus, the sellers will bear the tax burden when the demand is elastic, which also means that consumers have choices. In this case, the policy will be effective as to reduce the quantity of gasoline consumption. The diagram below illustrates the explanation:","Tax: To correct negative externalities the government may uses taxes to correct them. With the imposing of tax, the price increase makes it hard for the consumer to consume at the the same levels as before the tax; thus demand falls."
28,Income taxes can be accurately said to:,affect the decision to work and save.,have no effect on the decision to work and save.,result in more dependence on support from the federal government.,have a positive effect on the decision to work but a negative effect on the decision to save.,A,"The correct option is a. affect the decision to work and save.
Income taxes have a direct impact on a person's net labor income and savings returns, which in turn affects their choice to work more (or less) and save more (or less). If people believe they aren't keeping enough of their earned income, higher income tax rates may deter them from working more hours. Similar to the above, high tax rates on savings returns may deter saving. In essence, income taxes have the power to change the ratio of current consumption to future consumption.
Reasons why other options are incorrect:
b. have no effect on the decision to work and save:
Income taxes do have an impact on whether or not people choose to work and save money, so option b is untrue.
c. result in more dependence on support from the federal government:
This choice is incorrect because income taxes do not directly lead to increased reliance on federal assistance. Government services are funded by taxes, but this does not always result in greater dependency.
d. have a positive effect on the decision to work but a negative effect on the decision to save:
Income taxes have the potential to discourage not only saving but also working and earning money. The precise outcome depends on how high the tax rates are and how people respond to them.","Tax Structure: The tax system refers to the government's initiative to collect revenue from individuals and corporations. In this process, the government makes a budget and mentions their upcoming revenue and expenditure streams."
29,"Henrich is a single taxpayer. In 2015, his taxable income is $425,000.",All of his income is salary from his employer.,"His $425,000 of taxable income includes $2,000 of long-term capital gain that is taxed at preferential rates.","His $425,000 of taxable income includes $55,000 of long-term capital gain that is taxed at preferential rates.","Henrich has $195,000 of taxable income, which includes $50,000 of long-term capital gain that is taxed at preferential rates. Assume his modified AGI is $210,000.",A,"a.
Accounts Title
Amount ($)
Taxable income
425,000
Preferentially taxed income
-
Income taxed at ordinary rates
425,000
Tax on income at ordinary rates (WN 1)
124,668.52
Tax on preferentially taxed income
-
Income tax
124,668.52
Net investment income tax
-
Total income and net investment tax
$124,668.52
b.
Accounts Title
Amount ($)
Taxable income
425,000
Less:
Preferentially taxed income
2,000
Income taxed at ordinary rates
423,000
Tax on income at ordinary rates (WN 2)
123,876.52
Add:
Tax on preferentially taxed income (WN 3)
400
Income tax
124,276.52
Add:
Net investment income tax (WN 4)
76
Total income and net investment tax
$124,352.52
c.
Accounts Title
Amount ($)
Taxable income
425,000
Less:
Preferentially taxed income
55,000
Income taxed at ordinary rates
370,000
Tax on income at ordinary rates (WN 5)
105,705.72
Add:
Tax on preferentially taxed income (WN 6)
9,117.50
Income tax
114,823.22
Add:
Net investment income tax (WN 7)
2,090
Total income and net investment tax
$116,913.22
d.
Accounts Title
Amount ($)
Taxable income
195,000
Less:
Preferentially taxed income
50,000
Income taxed at ordinary rates
145,000
Tax on income at ordinary rates (WN 8)
84,491
Add:
Tax on preferentially taxed income (WN 9)
9,117.50
Income tax
93,608.50
Add:
Net investment income tax (WN 10)
2,090
Total income and net investment tax
$95,698.50
Working Notes:
1. Tax on income at ordinary rates = (425,000 - 413,200) * 39.6% + 119,995.72 = $124,668.52
2. Tax on income at ordinary rates = (423,000 - 413,200) * 39.6% + 119,995.72 = $123,876.52
3. Tax on preferentially taxed income = 2,000 * 20% = $400
4. Net investment income tax = 2,000 * 3.8% = $76
5. Tax on income at ordinary rates = (370,000 - 189,300) * 33% + 46,074.72 = $105,705.72
6. Tax on preferentially taxed income = (37,650 * 15%) + (17,350 * 20%) = $9,117.50
7. Net investment income tax = 55,000 * 3.8% = $2,090
8. Tax on income at ordinary rates = (145,000 - 90,750) * 28% + 18,481 = 84,491
9. Tax on preferentially taxed income = (37,650 * 15%) + (17,350 * 20%) = $9,117.50
10. Net investment income tax = 55,000 * 3.8% = $2,090",Income Tax: Income tax is levied by the central government and state government on the income earned by individual and companies within a financial year. The income is calculated on the basis of gross annual income.
30,The tax incidence falls heaviest on the side of the market that:,has the most inelastic curve.,has the curve furthest to the right.,has the most elastic curve.,has the curve furthest to the left.,A,"The correct option is a)
The elasticity of demand and supply determines the incidence of tax, and according to that, it is determined whether the buyer or the producers will bear the tax. But if it is to be considered whether the tax incidence will be highest, then the incidence of tax will be on that side of the market with the most inelastic curve.
Reasons for incorrect options
Option b) is incorrect because tax incidence will not be heaviest on the curve that is furthest to the right.
Option c) is incorrect because the most elastic curve will not have the highest tax incidence.
Option d) is incorrect because tax incidence will not be highest on the curve furthest to the left.","Tax Incidence: Tax incidence refers to the liability to pay the tax. This means the person will finally be held liable for the payment of the tax. Taxes can be direct and indirect, and based on these, the incidence of tax is calculated."
