id,question,A,B,C,D,Answer,Explanation,Hint
11,"Jose created a joint bank account for himself and his friend, Amparo.",When the account is created.,When Jose notifies Amparo that the account has been created.,When Amparo withdraws money from the account for her benefit.,When Jose dies.,C,"The correct answer is option
c. When Amparo withdraws money from the account for her benefit.
Gifts must have three main requirements. Firstly, there should be intention from the donor to transfer the property. Secondly, the donor should deliver the gift to the donee. Finally, the donee must accept the gift. In case of a joint account, the gift is not made until the donee withdraws money from the account for her benefit (this represents the acceptance).","Gift: In legal sense, the concept of Gift can be defined as the voluntary or intentional transfer of property from a donor to a donee. One of the main characteristics of a gift is that it should be given without any compensation in return."
,,,,,,,,
13,A(n) _____ gives the surviving owner or heir of a family business the right to purchase the stock of the deceased owner at a price established by a predetermined formula.,grantor-retained annuity trust,estate freeze,unified transfer credit,buy/sell agreement,D,"Correct option:
D) buy/sell agreement
Incorrect option:
A) grantor-retained annuity trust
B) estate freeze
C) unified transfer credit
Explanation:
Grantor-retained annuity trust is the type of plan in which assets are kept under a trust to receive the annuity by the grantor.
Estate freeze is a plan to exchange preference share with the common stock of a company to avoid capital gain taxes.
Unified transfer credit is the amount of assets which are allowed to be gifted to other persons without paying for the taxes.
Buy/sell agreement is the agreement to decide the future sharing/purchasing of the business shares in case of the death of owner.
From above these we can say that, buy/sell agreement is the correct term",Tax planning Tax planning is a way to decide the tax expenses and benefits arising out of the assets and investments by an organization/individual. Tax-deductible expenses and exceptions helps to save the amounts for the respective owner.
,,,,,,,,
15,The failure of an individual to have a will can result in which of the following?,I only,II only,Both I and II,Neither I nor II,C,"The correct choice is option c. Both I and II.
When a person declares legally that he or she intends to get his or her assets distributed in a certain way or wishes something to happen in a certain way after his or her death, it is known as a ""will."" It can be canceled or changed only when the person is alive.
A will specifies the people who can get a share of their inheritance.
I. Favorite relatives who are supposed to be included in the will by the testator cannot get an inheritance as they are not legally bound to receive an inheritance in the case of no will.
II. A testamentary gift is a gift given by a person to charity after his or her death. In the case of no will, these gifts cannot become effective.
Therefore, both statements I and II are true.","Estate planning (EP) An EP is the procedure in which the assets of a person are managed and distributed after the occurrence of death or incapacitation of the person. The assets should be preserved before they are distributed. As part of planning, the EP has certain tasks to perform, such as making a will as per the preferences of the person."
16,"Regarding estate planning, all the following statements concerning ""net gifts"" are correct EXCEPT:","If the gift tax paid by the donee exceeds the donor's cost basis, the donor is in receipt of taxable income.",Only the net amount of the gift will be considered as an adjusted taxable gift in the estate tax computation.,The gift tax paid by the donee can be credited against the donor's estate taxes.,The unified tax credit is not available for net gifts,D,"The correct answer is
D. The unified tax credit is not available for net gifts
Under estate planning, the policy owner may have specific wishes for the beneficiaries who can be liable to receive proceeds of investments on assets or sure tax gifts. For example, net grants require the done to receive the net amount of the issued gift while remitting the taxes for the gift as an individual. Thus, the gift recipient takes on the tax liability that comes with the present. In net gift guidelines, the gift issue can have taxes remitted by beneficiaries credited in the estate taxes. Additionally, when computing estate tax, the original amount of the gift is the basis of reference. However, these types of estate planning have no combined credit on tax because tax credits can reduce or omit tax obligations required by the federal government.",Estate Planning: It is a type of planning that helps in managing individual assets for unforeseen events such as death or incapacitation. The objective of estate planning is to ensure that all the beneficiaries of the assets bestowed upon the asset manager get to receive their proceeds when the policyholder is incapacitated or dies. Examples of assets used in estate planning include real estate or companies with increasing value due to plant or machinery operations.
17,In a grantor-retained annuity trust:,"there is an attempt to minimize taxes on a family by creating two classes of stock preferred stock, whose value is locked in, and common stock, whose value reflects the market value of the business.","a business owner can pass on up to $10,000 annually, which is exempt from federal gift taxes.",the grantor retains the voting power and interest income from the stock in the trust for up to ten years.,the surviving owner or heir of a family business has the right to purchase the stock of the deceased owner at a price established by a predetermined formula.,C,"Correct option: C
Reason: Grantor is the person who creates trust to transfer the assets for tax-saving and then get annuity payments every year out of it. This scheme is known as grantor-retained annuity trust.
Explanation for incorrect options:
A.	Tax-saving by using the preference stock and common stock is done under estate freeze plan.
B.	Federal gift taxation allowed an exemption of upto $10000 annually.
D.	Purchase stock of deceased owner by the surviving owner is a feature of buy/sell agreement.
So, we can say C is the correct explanation for the grantor-retained annuity trust","Tax-planning Tax planning is a process to plan for asset purchases or transferring of gifts, wealth, etc. in such a manner that it minimizes the tax payments. This helps in generating tax benefits from the tax-efficient plans to the organization/individual"
18,The fair market value of the interest retained by the grantor of a GRAT is subject to the gift tax.,TRUE,FALSE,,,B,"The provided statement is False.
GRAT, an acronym for grantor retained annuity trust, is defined as a financial tool, especially used in the real estate industry. Under this, the trust is created, and the value of the gifted item would be transferred to this trust to freeze this value. It is done to reduce taxes on gifted items. Therefore, the grantor requires to pay tax only when a trust is created. Hence, there is no need to make tax payments on gain received from the gift moved to trust.","Gift Tax: Gift tax is explained as a federal tax on a valuable gift like property, money, etc., which one individual gives to someone else. Under this, the gift donor requires to record this gift on his/her tax return and make a tax payment."
19,A tax that is imposed on the right to pass property at death is classified as an estate tax.,TRUE,FALSE,,,A,"The above statement is true.
A tax on ability to transmit property after death is the estate tax. It consists of a list of everything owned or had a stake in as of the date of passing. These products are valued at their fair market worth, not necessarily the price paid for them or the value they had when bought them. 'Gross Estate"" is the sum of all of these possessions. The assets that are included in the calculation of the included property can include money and securities, property, insurance, trusts, annuities, business interests, and other assets.","Inheritance tax When people receive money or property from a deceased person's estate, they are required to pay an inheritance tax, which is a type of state tax. Instead of the estate, as is the case with the federal estate tax, the tax is paid by the property's heir."
20,"Assume no prior taxable gifts by D. In 2015, D makes taxable gifts aggregating $100,000 (net of the annual exclusion) to A.",$0 ,"$23,800 ","$81,000 ",None of the above,A,"The correct option is A.
Lifetime gift/estate tax rebate
$11,400,000
Reduced by
2015 taxable gift
$100,000
2016 taxable gifts
$250,000
Gift/estate tax exclusion carried forward
$11,050,000
Gift Tax Liability
$0",Gift Tax: Gift tax in the United States is a tax levied on the donors of gifts (excluding charities and certain other allowable entities). The gift tax payable is reduced by an annual exclusion amount per recipient and by a lifetime exclusion applicable to both gift and estate tax.
,,,,,,,,
22,The basis of property received by gift is zero.,TRUE,FALSE,,,B,"The given statement is
false
.
Under the IRS, the property basis that an individual or party receives as a gift depends upon 3 different amounts:
What is the adjusted basis of the donor before transferring the property as a gift?
At the time of the donor giving the gift, what is the actual market value of the property provided?
Whether there was any gift tax on such gifts was paid or not.
Therefore, from the above explanation, it is evident that the property basis provided by the donor as a gift can't be zero as it is interlinked with 3 different amounts as per the specified situations. So, the statement is
false
.",Gift Tax The gift tax applies under the federal government to the valuable financial items that are given by one individual as a gift to another person. The donor is the payee of such a tax and not the recipient of the gift.
23,Which of the following statements concerning federal gift and estate taxes is (are) correct?,I only,II only,Both I and II,Neither I nor II,C,"Answer choice
c)  Both I and II
Explanation:
The IRS has made a rule regarding gifts made within three years of death.  If an individual gifts property within 3 years of their death then it must be included in the value of the gross estate.  Gifts are subject to federal income tax.  There is a gift tax exclusion for the first $15,000.  Any gift tax paid on gifts that were made within three years of death are included in the gross estate.",Gift and Estate Taxes: An estate is defined as the net worth of a person at some point in time which includes their assets less their liabilities at that point in time.  Many individuals will gift assets to family members before their death but these are also subject to federal income tax.
,,,,,,,,
25,A decedent owed 300 shares of closely-held XYZ stock jointly with her brother. This property must be reported on :,Form 706 Sche E,Form 706 Sche F,Form 706 Sche J,,B,"Form 706, Schedule E, is used to report if the decedent held property of any kind jointly at his or her death. Hence, option B is correct.
Form 706 Schedule E:
Suppose an individual is required to submit Form 706. In that case, Schedule E must be filled out and submitted with the return regardless of whether the decedent's share is permissible in the gross estate. This is true if the deceased owned any joint assets at the moment of death.
In this schedule, any properties that the deceased had at the time of death, whether it be private property, rental properties, banking information, an interest as a tenant by the entirety, or as a part owner with the right of survivorship, should also be filled.
Explanation of other options
Form 706 Schedule F:
An individual uses Form 706 Schedule F if the deceased person had ever filed a lawsuit at the time of their passing, or the estate has engaged in or is thinking about filing a lawsuit over the decedent's passing and will include.
Form 706 Schedule J:
Under this Form, the deduction is only allowed for the cost of these expenditures that are permitted by local law but are not necessarily exceed:
The value of the assets included in the net estate is subject to claims, plus the sum from assets that were part of the gross property but weren't claimed. Before the estate tax return's due date, it must pay this sum in full. The appropriate local law under which the estate is being administered determines which property is subject to claims and which is not.","Estate Tax: In the USA, the estate tax is a federal tax levied on a decedent's estate distribution. If a person dies without leaving a will, state intestacy laws will apply to the transfer of property."
,,,,,,,,
27,"Amy makes the following gift in the year 2016: $15,000 cash contribution to the Denver Rescue Mission","$15,000 is taxable as the Denver Rescue Mission is not a charity.","$15,000 is non-taxable as the Denver Rescue Mission is a charity.","The $15,000 donation will be limited to 30% of AGI.","The $15,000 is a for AGI deduction.",B,"The Denver Rescue Mission is a registered 501(c)3 charitable organization (EIN: 84-6038762). Thus, the $15,000 is non-taxable as the Denver Rescue Mission is a charity. So, Option B is the correct answer.","Gifts: In taxation, gifts mean a sum of money or an immovable property given without any consideration. Gifts received by the recipients are generally taxable except in special cases as mentioned under Internal Revenue Code."
28,"{eq}\rule{1cm}{0.15mm}

{/eq} refers to coping with financial realities of estate and gift taxes.",Stage 2,Stage 3,Stage 4,Stage 5,D,"The correct option is D) Stage 5
Explanation:
The gift tax is an assessment that people should pay when they move a gift to another person. The IRS characterizes a blessing as an exchange of property starting with one individual then onto the next, where the supplier doesn't get installment for the full market esteem. The gift could be cash, yet it could likewise be different resources, like stock or land. By and large, you don't need to stress over paying any duties on the gift you get from friends and family. It's the provider of a gift, not the collector, that would document a gift assessment form and possibly settle the gift tax. The fifth step, in general, refers to dealing with the financial reality of estate and gift taxes.","Gift: A gift or a present is a thing offered to somebody without the assumption for installment or anything as a trade-off. A thing isn't a gift if that thing is as of now claimed by the one to whom it is given. Even though gift-giving may include an assumption for correspondence, a gift is intended to be free."
29,All the following statements concerning the generation-skipping transfer tax rules are correct EXCEPT:,No generation-skipping transfer tax (GSTT) is levied unless either the life-income beneficiary or the remainderman are two or more generations younger than the grantor.,"The purpose of the GSTT is to exact a tax essentially equivalent to the estate tax that would have been levied if the property had been passed outright to the beneficiary, rather than just a life interest.","When a grantor's child dies after possessing a life interest, the estate of the next generation beneficiary is liable for the GSTT.","Upon the death of the grantor, the GSTT rules still apply where the trust bypasses the grantor's living son or daughter and names the son's or daughter's child as the beneficiary.",D,"The correct answer is
D. Upon the grantor's death; the GSTT rules will still apply where the trust bypasses the grantor's living son or daughter and names the son's or daughter's child as the beneficiary.
Estate planning adopts the generation-skipping tax-transfer, which depicts a tax by the federal government on situations of transferring gifts or property to the named beneficiaries, usually younger than the gift issuer. It thus prevents the asset owner from purposefully assuming the offspring of their children in the estate plans with favoritism meant to reduce tax obligations on the assets when they die. Under this policy, the transfer of taxes on the gifts only occurs if the grantor and their children are two generations older than their beneficiaries. It, therefore, avoids a life interest on the contributions, for when the grantor perishes, the named beneficiaries should be awarded the generational tax skipping transfer. From the explanations above, we can conclude that choice is incorrect because it does not explain the GSTT rules of estate planning.","Trusts: A trust describes a lawful plan where an individual's assets and estates can be controlled and managed by another firm or individual. The trustee, in this case, has the role of making sure that the assets and the estates are issued out to the beneficiaries as stated by the owner. A trust can ensure that the policy owner's assets have privacy, protection, and lower gift or estate taxes. In estate planning, trusts are developed to foresee the grantor's will while they are alive and distribute the assets or estates to the beneficiaries while the owner is still alive."
,,,,,,,,
31,"Which of the following transactions constitutes a taxable gift made by Ellen, a widow, in the current year?","Ellen transfers $60,000 to a bank account with Hazel. Hazel does not contribute any money to the account.","Ellen deposits $100,000 cash and Dennis deposits $5,000 cash into a joint savings account. Dennis withdraws $20,000.","Ellen gives her church $15,000.",Ellen pays the hospital medical bills for her friend Paige directly to the hospital.,B,"The correct answer is option B.
Dennis has withdrawn $20,000 from the joint account, while her contribution in the joint account was $5,000. Now this means she has withdrawn $15,000 in excess of her contribution, and according to to the limits of taxable gifts exclusion, any withdrawal made by the account holder (which is less as compared to other holders)  of more than $14,000 contribution will be treated as taxable gifts in the hands of the other account holder.
Incorrect options:
a.In this case, money has been transferred by Ellen, However,  Hazel has withdrawn nothing; therefore, $60,000 cannot be considered a taxable gift.
c. The amount given to the church is a donation to a qualified charitable organization that will not come under taxable gifts.
d.There is no exclusion limit in case of medical expenses paid for another person if the expenses are directly paid to the hospital,Therefore this will not come under taxable gifts.",Annual Exclusion An annual exclusion is just the sum of money that can be given as a gift to anyone without triggering the gift tax or altering the consolidated credit. This yearly gift exemption can be used to transfer cash or other assets.
32,Which of the following is not a trust or estate exempted from the application of the net investment income tax under IRC 1411?,Purely charitable trusts,Decedent's estate,Qualified retirement plan trusts,Qualified tuition program trusts (529 Plans),D,"The correct answer is
d) Qualified tuition program trusts (529 Plans)
Section 529 plans are designed specifically to fund education and thus under the Internal Revenue Code, their treatment
does
involve the consideration of any net investment income earned.","What Is A Trust: A trust is a legal vehicle that is often used when taxpayers wish to engage in estate planning strategies. A trust involves having a trustor's assets managed on their behalf by a trustee, who holds the asset, for the benefit of another party (the beneficiary)."
33,Which of the following statements is an inaccurate statement regarding the tax implications of the use of the IRC §2503(c) trust,gifts to IRC §2503(c) trusts qualify for the annual exclusion.,property owned by an IRC §2503(c) trust will be excluded from the donor's gross federal taxable estate as long as the donor is not the trustee.,"income earned by an IRC §2503(c) trust will generally be taxable to the beneficiary to the extent distributions are made to him, with all remaining trust income taxed to the trust.",all of the above statements are correct,D,"Which of the following statements is an inaccurate statement regarding the tax implications of the use of the IRC §2503(c) trust
a. gifts to IRC §2503(c) trusts qualify for the annual exclusion.
b. property owned by an IRC §2503(c) trust will be excluded from the donor's gross federal taxable estate as long as the donor is not the trustee.
c. income earned by an IRC §2503(c) trust will generally be taxable to the beneficiary to the extent distributions are made to him, with all remaining trust income taxed to the trust.
d. all of the above statements are correct
All of the statements are correct regarding the use of the IRC sect. 2503 (c) trust. The limitations and requirements are set out within section 5303(c).",Taxation of Trusts: The taxation for trusts differs from the taxation of individuals or entities. Taxation of trusts is subject to specific rules and regulations which are set out within the relevant legislation.
34,Important factors in assessing liquidity needs in estate planning include which of the following?,I only,II only,Both I and II,Neither I nor II,C,"The answer is C.
Both marital status and the amount and terms of the debt must be considered (i.e. the amount that is eventually payable to creditors must be thoroughly defined so that liquidity can be assessed).",What is Estate Planning: Estate Planning is a common financial planning theme for individuals approaching retirement. Estate Planning is the practice of arranging or anticipating the management or selling off of an individual's assets after he or she ceases to live.
35,"Dave Mason died on October 23, 2016. His estate selects a September year-end. His estate will be subject to the requirement to make estimated tax payments beginning for the tax year-ended:",30-Sep-17,30-Sep-18,30-Sep-19,30-Sep-20,C,"The estate will be required to make estimated tax payments beginning with the year ended
(C.) September 30, 2019.
On the date of death, an individual's assets are considered to be immediately transferred to their estate. Therefore, the estate tax year begins on the date of death. Since the estate selected a September year end, the first tax year of the estate will be 10/23/16 to 9/30/17. Estimated tax payments for an estate are not required to be made for a tax year that ends prior to two years after the date of death. Dave died on 10/23/2016. Two years from the date of death would be 10/23/2018. The first tax year ending after 10/23/2018 would be 9/30/2019.","Estimated Taxes for Estates Similar to individual taxpayers, estates must also file and pay taxes on the income generated from the assets held in the estate. The filing and calculation of tax liability requirement begins immediately when the assets are transferred to the estate. However, the IRS does not require estimated tax payments to begin immediately."
36,"With respect to property settlements in a divorce or separation, all of the following are true with the exception of:",the settlement does not result in income to either spouse.,neither spouse receives a tax deduction.,the basis of property received by either spouse in the settlement remains unchanged.,the basis of property received by either spouse in the settlement takes on the fair market value at the time of the transfer of property.,D,"Let us look at the alternatives:
a. the settlement does not result in income to either spouse.
This is true. The property settlement is not treated as a tax event.
b. neither spouse receives a tax deduction.
This is true for the same reason as in a.
c. the basis of property received by either spouse in the settlement remains unchanged.
This statement is also true. The property retains its basis as the gain or loss is deferred.
d. the basis of property received by either spouse in the settlement takes on the fair market value at the time of the transfer of property.
This is the correct option because the statement is FALSE. The fair market value of the property is not relevant in property transfers incident to divorce.",Property Settlements in a Divorce The Internal Revenue Code contains specific provisions aimed at avoiding unfavorable tax consequences for couples when they transfer property between themselves as part of divorce or separation proceedings.
37,Which of the following statements is incorrect?,The taxation of trusts and estates is governed by Subchapter J of the Internal Revenue Code.,Form 1041 illustrates the semi-conduit theory of income taxation since all taxable income received by a trust or estate is taxed to the beneficiaries.,The income tax rates applied to trusts and estates are highly compressed compared to income tax rates for individuals.,"When Shirley died, her estate included 200 shares of Stock in Corporation. On the date of her death the highest price the Stock traded for was $80 and the lowest price was $72. The estate tax date of death value for the Stock in Corporation is $15,200.",C,"The answer is C.
The income tax rates for trusts and estates do not appear highly compressed relative to the individual income tax rate. For example, for tax year 2017, the tax brackets for trust and estate income are 15%, 25%, 28%, 33%, and 39.6%. For the same year, the federal tax brackets for individual income tax are: 10%, 15%, 25%, 28%, 33%, 35%, and 39.6%. Hence, the two brackets are quite similar in range.",Estate and Trust Income Tax: A trust is a three-party fiduciary relationship in which  the trustor transfers a property upon the second party for the benefit of  the beneficiary. Tax codes regulating trust and estates are governed by subchapter J of the internal revenue code.
38,Which of the following statements is true?,The transfer tax rate schedule is regressive in nature.,The same transfer tax rate schedule is used to calculate both the estate tax and the gift tax.,The exemption equivalent automatically offsets transfers in calculating cumulative taxable transfers.,The unified credit automatically offsets all of the tax rates in the transfer tax rate schedule except for the very highest tax rate.,B,"The correct answer is B. The same transfer tax rate schedule is used to calculate both the estate tax and the gift tax.
The tax imposed on transfer is levied at the same rate on estate tax and gift tax. These taxes use the same tax credits also.
The explanation for incorrect answers:
A. The transfer tax rate schedule is regressive in nature.
The transfer tax is not regressive in nature and the tax liability is dependent on the value of the asset being taxed.
C. The exemption equivalent automatically offsets transfers in calculating cumulative taxable transfers.
The equivalent exemption represents the value of an estate that the entity can transfer for an equivalent credit amount.
D. The unified credit automatically offsets all of the tax rates in the transfer tax rate schedule except for the very highest tax rate.
The unified credit is used for offsetting the estate and gift tax of an entity.","Transfer Tax: Transfer tax is a tax obligation that arises at the time of transferring the ownership of an asset. It is based on the value of assets being transferred. This tax can be imposed on the seller or the buyer, as per the relevant laws."
39,Death taxes and gift taxes are the same.,TRUE,FALSE,,,B,"This statement is
b, i.e., False
.
Explanation:
The federal government imposes death taxes on the estates of the deceased. Gift taxes discourage people from giving away all their wealth during their lifetime to avoid paying estate taxes. A gift tax is paid while the taxpayer is alive, whereas an estate tax is paid after the individual's death. A death tax can be any tax on property transfers made after one's death, whereas a gift tax applies to gifts made during the individual's lifetime.","Death Tax: Estate taxes, inheritance taxes, and death duties are other names for death taxes charged to the beneficiary. They inherit the estate through the deceased's testament, which pays the tax before distributing it."
,,,,,,,,
,,,,,,,,
42,Non-tax benefits of lifetime gifts include which of the following?,I only,II only,Both I and II,Neither I nor II,B,"The answer is B.
This is because there are less filing costs associated with the gifts because they are not taxed in the recipient's hands.","What Is The Lifetime Gift Tax: In The United States, the Lifetime Gift Tax is over $11 Million while also imposing a $15,000 limit annually. The lifetime gift tax is the amount that a person can give away (either as a lump sum or a series of payments) that can be done so tax-free."
,,,,,,,,
44,A common approach companies use to avoid conflicts of interest in gift giving is to have a gift policy that:,lists acceptable gifts.,limits the dollar value to a modest amount.,lists acceptable companies from whom to accept gifts.,requires gifts be donated to charities.,B,"The correct option B) limits the dollar value to a modest amount
Companies usually have a gift policy to avoid any potential conflicts when it comes to giving gifts to people. To eliminate conflicts of interest, it is typical to frame a gift policy that limits the value of the present to a small figure and state it in the policy itself.
Reason for incorrect options:
Option A) is incorrect as listing every item that can be received as a gift is impossible.
Option C) is incorrect as gifts are given not only by other companies but also by seniors, juniors, and colleagues.
Option D) is incorrect since forcing employees to donate their presents to charities is not appropriate.","Work Culture: Work culture is the atmosphere created by the employee's and management's attitudes, behaviors, and engagement habits. Positive work culture is critical to the organization's growth and sustainability."
45,Which of the following transactions does not constitute a completed gift for federal gift tax purposes?,There is no marital deduction available if the donee/former spouse is not a U.S. citizen.,The transfer is not considered a gift for federal gift tax purposes.,"There is a gift, and the marital deduction is available in this case regardless of the citizenship of the donee/former spouse.",None of the above is correct.,C,"Answer 1.
The answer is option c. A year-end bonus of $15,000 to the vice-president of finance from the majority shareholder.
Answer 2.
The answer is option b. The transfer is not considered a gift for federal gift tax purposes.
The transfer incident of divorce pursuant to the written agreement shall not be considered as a gift under section 2516 of the IRC.","Gift Tax: The gift tax is defined as a federal tax levied upon a taxpayer who awards money or other valuable items such as property and land. The individual who offers the gift is required to file a gift tax return, if necessary, and pay any tax."
46,"Which of the following is NOT listed as ""miscellaneous expenses"" on Form 706, Schedule J?",Funeral expenses,Appraisal fees,Administrative expenses,,A,"Form 706 or the IRS Form 706 is known as the United States Estate (and Generation-Skipping Transfer) Tax Return form. Included in this form are the following items.
Funeral Expenses;
Executors Commission;
Attorney's fee;
Interest Expense (relative to the administration of the estate)
Miscellaneous Expenses.
Under miscellaneous expenses, it includes the cost that is paid for miscellaneous administration that preserves the asset. Included in these expenses are appraiser's fees, accountant's fees, certain court costs, and costs of storing or maintaining the assets of the estate.
Accordingly,
the correct answer is option A. Funeral expenses.
The reason is that funeral expenses are reported in a separate line (line A in 706 form) - separate from miscellaneous expenses.","Estate Tax: In tax accounting, the estate tax is a kind of transfer tax that is paid based on the total asset left by the decedent that is later transferred to the legitimate heirs. In layman's term, the estate tax is known as inheritance tax."
