id,question,A,B,C,D,Answer,Explanation,Hint
17,GDP measured from the expenditure side include(s):,Tax payments,Spending on capital goods,Purchases of public goods and services,Foreign spending on American output,A,"GDP, or Gross Domestic Product, is a measure of the total value of goods and services produced in an economy. It can be measured in two ways: from the expenditure side and from the production side. When GDP is measured from the expenditure side, it includes the total spending on goods and services by households, businesses, and governments, as well as spending by foreigners on American-produced goods and services. This includes consumer spending on goods and services, investment in capital goods such as machinery and equipment, government spending on public goods and services, and exports. It does not include tax payments, as taxes are not considered a form of expenditure. So, the correct answers are:
b. Spending on capital goods
c. Purchases of public goods and services
d. Foreign spending on American output","Macroeconomics: Macroeconomics is the branch of economics that studies the behavior and performance of an economy as a whole, rather than individual markets or households. It focuses on the aggregate outcomes of the economy, such as the total level of output, employment, inflation, and the trade balance."
18,"If real GDP rose in 2008, we can conclude that:",the price level rose in 2008.,production rose in 2008.,neither production nor the price level rose in 2008.,"either production, or the price level, or both, rose in 2008.",B,"The correct answer is:
B. production rose in 2008.
The ratio between the nominal GDP and the price level yields the real GDP.
{eq}\text{ Real GDP}=\dfrac{\text{ Nominal GDP}}{\text{ Price level}}

{/eq}
Therefore, if the real GDP rose in 2008, we can conclude that of the price level remains constant, then there was an increase in production in 2008.","Real GDP: The real gross domestic product is defined as the gross domestic product that has been measured at the prices of the base year. In other words, it is the GDP that has no effects of inflation."
19,,Real GDP fell in Zorn.,Population fell in Alta.,Population growth reduced Alta's real GDP growth.,Alta's real GDP grew more rapidly than Zorn's real GDP.,D,"The correct answer is
d. Alta's real GDP grew more rapidly than Zorn's real GDP
.
The real GDP growth of Alta is $100, from $2,100 to $2,200 between years 2 and 3.
{eq}\begin{align*} \therefore \text{The rate of growth of real GDP for Alta between years 2 and 3 }&= \dfrac{\text{year 3 GDP }-\text{year 2 GDP}}{\text{year 2 GDP}} \\ &=\dfrac{2,200-2,100}{2,100} \\ &=\dfrac{100}{2,100} \\ &=0.0476\\ &=4.76\% \end{align*} {/eq}
The real GDP growth of Zorn is $2,000, from $152,000 to $154,000 between years 2 and 3.
{eq}\begin{align*} \therefore \text{The rate of growth of real GDP for Zorn between years 2 and 3 }&= \dfrac{\text{year 3 GDP }-\text{year 2 GDP}}{\text{year 2 GDP}} \\ &=\dfrac{154,000-152,000}{152,000} \\ &=\dfrac{2,000}{152,000} \\ &=0.0132 \\ &= 1.32\% \end{align*} {/eq}
Since 4.76% represents a greater growth rate as compared to 1.35%, Alta's real GDP grew more rapidly than Zorn's real GDP between the years 2 and 3.
The real GDP of Zorn increased from $152,000 to $154,000 between years 2 and 3, as seen in the given table. So, the real GDP did not fall in Zorn between years 2 and 3, and hence answer option a. is incorrect.
The population in Alta increased from 202 in year 2 to 210 in year 3, as seen in the given table. So, the population did not fall in Alta between years 2 and 3, and hence answer option b. is incorrect.
The population growth in Alta is 2, from 200 to 202 between years 1 and 2 and it is 8, from 202 to 210 between years 2 and 3. Thus, there is an increase in the population growth of Alta between years 2 and 3 as compared to the previous period. The real GDP growth of Alta is $100, from $2,000 to $2,100 between years 1 and 2 and it is $100, from $2,100 to $2,200 between years 2 and 3. Thus, there is no change in the real GDP growth of Alta between years 2 and 3 as compared to the previous period. Therefore, although there is population growth in Alta between years 2 and 3, there has been no reduction in its real GDP growth during this period. Hence, answer option c. is incorrect.","Real GDP: Real Gross Domestic Product (Real GDP) is a measure of the total value, adjusted for changes in price levels, i.e., inflation or deflation, of all final goods and services produced within an economy over a specific period."
20,Which of the following is included in GDP?,value of existing home sales,value of stock purchases,child care performed by family member,value of consumer spending,D,"The correct solution to this problem is provided by
option D: the value of consumer spending
.
Using the expenditure approach, the gross domestic product (GDP) of a country can be calculated using the formula below.
{eq}GDP= C + G + I + NX

{/eq}
C is consumption (choice D is correct)
G is government spending
I is the business investment (choice B is incorrect)
NX is net export
As can be observed above, 'child care', 'value of stock purchases', and the 'sales value of a house' are not included in the calculation of a country's GDP.","Gross Domestic Product: The gross domestic product (GDP) of a country is one of the indicators that can be used to evaluate that country's economy. There are at least three approaches that can be used to calculate GDP: the spending approach, the income approach, and the production approach."
21,"In general, the _____ the wealth of people in a country, the better the opportunity a firm has in that particular country.",less stable,greater,more equal,more diverse,B,"The answer is
B. greater
Wealth refers to a country's economic position. When wealth is up, employment is high and consumer spending is high. Therefore, firms should seek to enter countries with high income and spending.","Gross Domestic Product Gross Domestic Product, or GDP, is a measure of the total income and expenditures a country has within a specified time period. Generally speaking, a high GDP is indicative of a wealthy country."
22,What is the difference between nominal GDP and real GDP?,Real GDP includes used goods and services,Real GDP is adjusted for inflation,Nominal GDP is adjusted  for inflation,There is no difference,B,"The correct answer choice is
B. Real GDP is adjusted for inflation
Nominal GDP is defined as the value of all final commodities and the services that an economy produces during any given period of time (usually an year). Nominal GDP is determined as the price level in the economy times the quantity of final commodities and services produced in the year. The real GDP, on the other hand, is the value of all the final commodities and services adjusted for the changes in the price level (also termed as inflation). The real GDP determines the increase in GDP that has happened owing to an increase in the production of output and not because of the changes in the price level.
A. The option is incorrect since neither the nominal GDP nor the real GDP includes the used goods.
C. The option is incorrect since the real GDP in inflation adjusted rather than the nominal GDP.
D. The option is not a correct answer choice since the real GDP is a different concept from the Nominal GDP.",Defining GDP: GDP is an abbreviation for the Gross domestic product of the economy. The GDP is a measure of the economic growth of a country and includes the value of the final goods and services produced in the economy. A higher GDP implies increased economic growth while a decreased GDP implies restrained growth.
23,"If an economy has sticky prices and demand unexpectedly increases, you would expect the economy's real GDP to:",Increase.,Decrease.,Remain the same.,,A,"The correct option is
a. Increase
.
If an economy has sticky prices, it means the price tends to remain at the same level or change slowly, irrespective of the change in the cost of producing and selling products and services. Therefore, in an economy, when the economy has sticky prices and an unexpected increase in the demand causes the real GDP to rise by keeping the inflation rate stable.","Demand: In economics, demand refers to the units of a product or service that a buyer is willing and able to buy at each price level. Usually, as the price declines, the quantity demanded by buyers will rise, and another way around."
24,Policies aimed to reduce the level of GDP are called:,stabilization policiesB. policies with inside lagsC. contractionary policiesD. expansionary policies,,,,C,"Policies aimed to reduce the level of GDP are called
(C) Contractionary policies
.
Contractionary policies refer to macroeconomic policies that are aimed to slow down economic activities and control inflationary pressure. To control the inflationary pressure, the government and the central bank take action by increasing the interest rate, increasing government spending, and raising tax rates. When the tax rates and the interest rate are higher, the customer's purchasing power is reduced, and they purchase less. This demotivates the production and supply of products and services, resulting in lower economic activity.
The other options are incorrect:
A. stabilization policies
is not correct because stabilization policies are used to stabilize the economies from fluctuations in economic activity.
B. policies with inside lags
is not correct because inside lag shows only the time the policies show actual results.
D. expansionary policies
is not correct because they are the opposite of contractionary policies and are used to expand economic activities.","Federal Reserve Bank: The Federal Reserve Bank (the Fed) has the right to issue monetary policies to control inflation and unemployment. It is an independent institution that, in theory, is not influenced by political pressure."
25,"Answer true or false. Explain your answer. If the U.S. government reports that GDP in the third quater was $16 trillion at an annual rate, then the amount of income and expenditure during quater three was $4 trillion.",True,False,,,A,"*True, If the U.S. government reports that GDP in the third quarter was $16 trillion at an annual rate, then the amount of income and expenditure during quarter three was $4 trillion.
GDP is a combination of all private, public consumption, investment, cost, and foreign balance of trade. The report shows that GDP was %16 trillion at an annual rate, so for each quarter, the income and expenditure shall be $4 trillion. Hence, the statement is TRUE.","The U.S. GDP: The United States of America's (USA) Gross Domestic Product (GDP) is the largest GDP in the world. Further, GDP determines the growth of a nation's economic development."
26,Real GDP is nominal GDP adjusted for changes in,the price level.,the inflation rate.,population.,the unemployment rate.,A,"Real GDP is nominal GDP adjusted for changes in
A. the price level.
Real GDP is calculated as the difference between nominal GDP and the inflation rate. The inflation rate is the rate of changes in the price level. That is, real GDP is adjusted for inflation and due to this, it gives an accurate measurement for growth.
Analysis of incorrect options
B. the inflation rate is incorrect because real GDP is adjusted for inflation rate rather than changes in the inflation rate.
C. population is incorrect because real GDP adjusted for the population is GDP per capita.
D. the unemployment rate is incorrect because there is no relationship between nominal GDP with the unemployment rate in determining real GDP.","Nominal GDP: Nominal GDP is defined as the total amount of goods and services produced within an economic territory and measured using the prices of the current year. In the case of measurements in real GDP, base year prices are used to calculate. Generally, real GDP is deemed to be a better economic indicator."
27,"Because of _____ resource prices, Green GDP has been _____.",rising; overestimated,falling; overestimate,rising; underestimated,falling; underestimated,C,"The correct option is (c.)
The country's progress is accumulated by the condition of the people, environmental sustainability, and increased economic growth.
The Green GDP enhances the services provided by natural resources. It helps in examining the biodiversity and environmental losses within the country. The rising of the resources price will underestimate the Green GDP because the green GDP focuses on environmental sustainability and concerns the interrelation of the market with nature.
Underestimating the green GDP will cause adverse effects on the sustainability and allocation of resources. The inappropriate use of resources will cause harm to the environment as well as to humankind. The resources acquired by the industrialist will be affected as there will be no resources left for productivity, and the country will lower its GDP.
Thus, underestimating the Green GDP will cause severe outcomes for the environment and simultaneously rises the prices of the resources that will affect the country's growth.
Reason for incorrect answers:
Option (a.)
The rising prices of the resources and overestimating the green GDP will only create losses to the environment and other sectors because GDP and Green GDP work simultaneously for the country's growth.
Option (b.)
If the fall in resource price will affect GDP, the estimate of green GDP does not provide satisfaction because the overestimation of green GDP only depends on preserving the social and environmental costs.
Option (d)
The green GDP states the social benefits for society. The resource price fall will underestimate the green GDP and will not occur because of this environmental loss.",Green GDP: The green gross domestic product is the measure of the economic growth with environmental factors that will encourage the country's simultaneous rate of actual GDP. The green GDP concerns environmental sustainability and the country's growth rate.
28,Real GDP is calculated using:,Actual figures about prices and quantities gathered from throughout the economy as opposed to nominal figures obtained from an economic model,"Only the real quantities of goods and services, not the prices",The prices of goods and services in a base year,The prices of goods and services in the current year,C,"The correct option is
C. The prices of goods and services in a base year
.
The real GDP in economics is defined as the inflation-adjusted measure to determine the GDP of a nation. So, while estimating the real GDP of a nation, the base price level and the current year quantity are considered. Hence, it can be inferred the real GDP is estimated by using the prices of products and services in a base year.","Economic Growth: In economics, economic growth is defined as the increment in the real GDP of a nation between two specific periods. A rise in economic growth is an indicator of a nation's progress and a decline in it depicts a slow down in the economy."
29,"Since GDP measures the nation's output at current market prices, then if a good or service is not exchanged through the marketplace, it cannot and does not go into GDP.",False.,True.,,,A,"The correct answer is option
a. False.
A country's gross domestic product (GDP) denotes the market value of all the finished goods and services produced during a given period. It may be calculated by using the income approach, expenditure approach, or the value-added approach. Thus, it does not take into account the exchange or transaction of goods and services in the marketplace.","Gross Domestic Product (GDP): Several macroeconomic indicators may be used to measure the economic performance of various countries in a particular industry. Some examples are gross domestic product (GDP), net domestic product (NDP), gross national product (GNP), and net national product (NNP)."
30,"Suppose you paid {eq}\$2.50

{/eq} for a beer in 2004 and {eq}\$3

{/eq} exactly a year later. The price in 2004 is measured in _____ dollars; the price in 2005 is measured in _____ dollars.",real; real.,nominal; real.,real; nominal.,nominal; nominal.,D,"The 2004 and 2005 prices are stated as they are without being controlled for inflation or providing the inflation rate level. Thus, these prices are both
nominal
. The correct solution is
D) nominal; nominal.
Option A) is incorrect because there is no information about deriving real estimates using the inflation rate from the nominal information.
Option B) is also partly incorrect. The 2005 price is not real since it has not been controlled for the inflation level.
Option C) is also partly incorrect. The 2004 price is not real since it has not been adjusted for the inflation rate.","Real Terms A variable, such as the price of goods, is measured in real terms if it has been adjusted to the overall level of inflation in the economy. It is essential to adjust for the value of inflation because it depletes the true purchasing power of money."
31,The following questions relate to the aggregate expenditures model:,"If Ca is $100, Ig is $50, Xn is -$10, and G is $30, what is the economy's equilibrium GDP?","If real GDP in an economy is currently $200, Ca is $100, Ig is $50, Xn is -$10, and G is $30, will the economy's real GDP rise, fall, or stay the same?","Suppose that fall-employment (and full-capacity) output in an economy is $200. If Ca is $150, Ig is $50, Xn is -$10, and G is $30, what will be the macroeconomic result?",,A,"Part a)
Given:
Ca: $100
Ig: $50
G: $30
Xn: -$10
Calculation of equilibrium GDP:
{eq}\begin{aligned}   \text{GDP}&=\text{C}+\text{I}+\text{G}+\text{NX} \\   &=100+50+30-10 \\   &=\$170 \\ \end{aligned}

{/eq}
The value of GDP is $170
Part b)
Given that the current real GDP is $200 and the GDP in the previous part is $170. Therefore the real GDP of the economy will rise.
Part c)
Given:
Full employment level of output: $200.
Ca: $150
Ig: $50
G: $30
Xn: -$10
Calculation of GDP using the above-given values:
{eq}\begin{aligned}   \text{GDP}&=\text{C}+\text{I}+\text{G}+\text{NX} \\   &=150+50+30-10 \\   &=\$220 \\ \end{aligned}

{/eq}
There is an inflationary gap in the economy since the level of output produced is higher than the full employment output.","GDP Calculation The commodities and services that have been produced within a nation and have been offered for sale in the market is counted as a part of the GDP. For example, a farmer producing his own food is not counted in the GDP but the crops which are available for sale in the market is included in GDP calculation."
