id,question,A,B,C,D,Answer,Explanation,Hint
18,"A stock has an expected return of 12 percent, its beta is 0.75, and the risk-free rate is 4.8 percent. What must the expected return on the market be?",14.98%,14.40%,9.60%,15.12%,C,"The correct answer is option c. 9.60%.
The expected market return can be computed using the following formula.
{eq}\begin{align}

\text{Expected Return on the Market} &= \frac{\text{Stock Expected Return - Risk free Rate}}{\text{Stock Beta}} \\

&= \frac{0.12 - 0.048}{\text{0.75}} \\

&= \frac{0.072}{0.75} \\

&= 0.096\,or\, {\text{9.60%}}

\end{align}

{/eq}
Therefore,
the correct answer is option c. 9.60%.","Investment Portfolio: An investment portfolio is an investment collection, such as stocks, bonds, mutual funds, and other financial instruments, that an individual or organization holds to generate income and achieve long-term financial goals."
19,"In capital rationing, alternative proposals that survive initial and secondary screening are normally evaluated in terms of",net income.,nonfinancial factors.,maximum cost.,net cash flow.,B,"The correct answer is b. nonfinancial factors.
The capital rationing technique considers the non-financial and financial factors. The non-financial factors can be present in the external or internal environment.
The explanation for incorrect answers:
a. net income.
The net income of the organization is considered before making the investment decision.
c. maximum cost.
The maximum cost that the organization will invest is also considered and affects the decision.
d. net cash flow.
The net cash flow from the investment is evaluated by the organization before making the investment decision.",Capital Rationing: Capital rationing is the procedure used by management to put restrictions on the investments undertaken. This technique is used to allocate available funds feasibly. The management can apply this technique by placing a ceiling on budgets.
20,In a well-diversified portfolio:,market risk is negligible.,systematic risk is negligible.,non-systematic or idiosyncratic risk is negligible,non-diversifiable risk is negligible.,A,"A. Incorrect. Market risk is known as the systematic risk, which cannot be erased by a diversification strategy. In fact, a well-diversified portfolio will approach the market risk.
B. Incorrect. See explanation in part A.
C. Correct. The main purpose of the diversification is to minimize the non-systematic risk.
D. Incorrect. Non-divesifiable risk is the systematic risk. See explanation in part A.
E. Incorrect. Systematic risk cannot be eliminated by the diversification.",Investment Portfolio: An investment portfolio includes several assets and securitiies from different business sectors. The combination of different underlying investemnts intends to diversify the risk of the portfolio.
21,"Over about 40 years, your portfolio should probably:",change from higher-risk to lower-risk investments,sell every holding each year to figure out how well you are doing,grow equally well in all sectors or it is a bad financial plan,"become less and less conservative, increasing in risk from year to year",A,"The answer is
a. change from higher-risk to lower-risk investments
a. Correct. A significant holding period will allow the portfolio to experiment the recovery of the entire market after failures. Alternatively, by holding a portfolio in several years, an investor will be able to average out the overall risk. Thus, it will experience a lower risk.
b. Incorrect. If an investment portfolio is cashed out annually, it reduces both potential earnings. In addition, an investor might engage a large loss as the market does not have a sufficient time to recover from being crashed.
c. Incorrect. Each sector will have different set of characteristics, which will not be able to grow equally in the same time.
d. Incorrect. Potential risk will not increase continuously, in which it depends on the economic conditions.","Investment Portfolio: An investment portfolio should consist of several assets and securities, which aims to reduce the potential risk on the investor's capital. Theoretically, if a portfolio contains a significant amount of securities, it would have the same risk as the entire market."
22,An investor wants to build a 2-stock portfolio of the following stocks:,"If the investor wants the Portfolio Beta to be 1.1, what should the weights of each stock be in the portfolio?","Based on your answer to part a, what would the Expected Return of the Portfolio be?",,,A,"a.
{eq}\rm The~total~value~of~portfolio~weights= 1\\ \rm Stock~A~weight + Stock~B~weight = 1\\ \rm Stock~A~weight = 1 - Stock~B~weight\\ {/eq}
Portfolio beta, {eq}\rm P_{B} = \beta_{A} \times W_{A} + \beta_{B} \times W_{B}\\ Where,\\ \rm P_{B}~is ~portfolio ~beta\\ \rm \beta_{A} ~is ~the~ beta ~of ~asset ~A\\ \rm \beta_{B} ~is ~the ~beta ~of ~asset ~B\\ \rm W_{A}~ is ~the~ weight ~of ~asset ~A\\ \rm W_{B}~ is ~the ~weight ~of ~asset ~B\\ {/eq}
Therefore,
{eq}\rm 1.1 = 1.3 \times (1 - Stock~B~weight) + 0.85 \times Stock~B~weight\\ \rm 1.1 = 1.3 - 1.3Stock~B~weight + 0.85Stock~B~weight\\ \rm 1.1 = 1.3 - 0.45Stock~B~weight\\ \rm 0.45Stock~B~weight = 1.3 -1.1\\ \rm 0.45Stock~B~weight = 0.2\\ \rm Stock~B~weight = \dfrac{0.2}{0.45}\\ \rm Stock~B~weight = 0.4444\\ {/eq}
{eq}\rm Stock~B~weight = 0.4444\\ \rm Stock~A~weight = 1- 0.4444\\ \rm Stock~A~weight = 0.5556\\ {/eq}
b.
Portfolio expected return, {eq}\rm E_{rP} = E_{rA} \times W_{A} + E_{rB} \times W_{B} \\ Where,\\ \rm E_{rP}~is ~portfolio~expected~return\\ \rm E_{rA} ~is ~the~expected~return~of ~asset ~A\\ \rm E_{rB} ~is ~the~expected~return ~of ~asset ~B\\ {/eq}
Therefore,
{eq}\rm E_{rP} = 0.078 \times 0.5556 + 0.058 \times 0.4444\\ \rm E_{rP} = 0.043 + 0.026 \rm E_{rP} = 0.069 {/eq}
Hence, the portfolio's expected return will be
6.9%
.","Portfolio Development: An optimal stock portfolio can be achieved with careful analysis of high-risk and low-risk stocks. An investor with low-risk tolerance will develop a portfolio giving the lowest weight to the high-performing, high-risk stock while an investor with a strong risk-bearing capacity will bet more on the high-risk stock and give it strong weightage in his/her portfolio. Thus optimum portfolio varies from individual to individual based on their risk tolerance."
23,How can an investor earn more than the return generated by the tangency portfolio and still stay on the security market line?,Borrow at the risk-free rate and invest in the tangency portfolio.,Add high risk/return assets to the portfolio.,Adjust the weight of stock in the portfolio to include fewer high-return stocks.,It cannot be done.,A,"The correct option is:
A. Borrow at the risk-free rate and invest in the tangency portfolio.
Explanation:
At the marketplace, an investor can analyze the market based on risk and return and tries to get funds from risk free sources and invest in his efficient portfolio or tangency portfolio, which allows him to get relatively more returns than tangency portfolio due to risk free borrowing and keep him on the security market line only.","Tangency Portfolio: In the asset and money market, the term portfolio is used to explain the total amount of investment held by an investor in different projects and alternatives. A portfolio will be considered as a tangent portfolio if it is the efficient portfolio of an investor."
24,"A life insurance policy is a financial asset, with the premiums paid representing the investment's cost.",How would you calculate the expected return on a 1-year life insurance policy?,"Suppose the owner of a life insurance policy has no other financial assets the person's only other asset is human capital, or earnings capacity. What is the correlation coefficient between the return on the insurance policy and the return on the human capital?","Life insurance companies must pay administrative costs and sales representatives commissions; hence, the expected rate of return on insurance premiums is generally low or even negative. Use portfolio concepts to explain why people buy life insurance in spite of low expected returns.",,A,"(a)
The expected return on life insurance is calculated as normal stock. The outcome of each event is amplified by its potential for emergence, followed by a summary of these products.
For example, a one-year policy pays $ 20,000 per death, and the probability in that year is two percent. As a result there is a 98% chance of a zero refund and a 2% chance of a refund of $ 20,000
Expected return = 0.98 ($ 0) + 0.02 ($ 20,000) = $ 400
This expected benefit can be compared to the premium paid. Here the fees will be higher due to sales and management costs and company profits which indicate that there is an unexpected amount of return on investment policy.
(b)
Here, there is a perfectly negative relationship between the benefit to a life insurance policy and the return to the person in charge of the policy. In addition, these events are not related.
(c)
The general tendency of people to be dangerous. From now on, they are willing to pay money to reduce the uncertainty of their future money. A life insurance policy guarantees the income of the policyholder beneficiaries when the policyholder's salary cap decreases to zero.","Portfolio: A portfolio is a set of monetary investments like stocks, bonds, commodities, cash, and coins equivalents, such as closed-cease finances and exchange traded finances. Humans commonly believe that stocks, bonds, and cash comprise the middle of a portfolio. A portfolio might also include a extensive variety of assets including real property, art, and personal investments."
25,The risk reduction through diversification in a portfolio of two stocks _____.,decreases as the correlation between the stocks rises.,Not enough information.,increases as the correlation between the stocks declines.,Both statements are correct.,B,"The answer is
b. Not enough information
To conclude how a portfolio can reduce the overall risk, investors should gain an information about whether two stocks have a positive or negative correlation. A positive correlation will increase the overall risk to existing investment while a negative correlation can reduce portfolio's risk.","Diversification: Diversification is a strategic approach for risk management. This concept can be implemented for a business's portfolio and individual's investment as well. Note that, diversification cannot reduce the systematic risk."
26,An asset mix strategy includes:,How an organization chooses to finance its working capital needs,The amount of working capital an organization keeps on hand relative to its working capital obligations,Risk greater return to lower liquidity,Coin and currency,B,"The correct answer is b. The amount of working capital an organization keeps on hand relative to its working capital obligations
The working capital requirements of the organization refer to the money required for the day-to-day operations of the organization. The asset mix is examined to understand that the organization keeps enough liquid assets that are the requirement for financing the working capital obligations.
The explanation for incorrect answers:
a. How an organization chooses to finance its working capital needs
The asset mix strategy provides the different investments of the organization. It does not evaluate the method of obtaining the working capital.
c. Risk greater return to lower liquidity
The asset mix strategy is used to lower the risk associated with investments.
d. Coin and currency
The asset mix strategy is used for portraying the investment portfolio. It does not include the coin and currency held by the organization.",Asset Mix: The asset mix is the structure of investments owned by the organization. This method divides the assets into different classes. The organizations keep diverse portfolios to reduce the risk level. This mix is used to determine the asset reward relationship of investments.
27,Most of the beneficial effects of diversification would have been received by the time a portfolio of common stocks contains _____ stocks.,2,5,20,50,C,"Option c is the correct option
The beneficial effects of diversification would have been received by the time a portfolio of common stocks contains 20 stocks. Because an investor can optimal diversification with 15 to 20 stocks.
Explanation for incorrect options:
Option a: It is an incorrect option because the optimal diversification can be 15 to 20 stocks instead of 2 stocks.
Option b: It is an incorrect option because 5 is not the most beneficial in diversification received.
Option d: It is an incorrect option because it was argued that 15 to 20 was the optimal diversification stocks that can give beneficial effects.","Diversification: Diversification of portfolio refers to the process of dividing investment into numbers so that involved risk to any one asset is limited. We can say that to balance risk and return in an investment portfolio, the best option is to diversify assets."
28,"As more securities are added to a portfolio, total risk typically would be expected to fall at a decreasing rate.",True,False,,,A,"The statement 'As more securities are added to a portfolio, total risk typically would be expected to fall at a decreasing rate' is
a. True
as adding more securities to a portfolio is the diversification of the portfolio. Diversification reduces portfolio risk by combining a wide range of investments within a portfolio. This strategy is intended to help minimize portfolio volatility. It is used for balancing the risk of an investor's investment portfolio.",Portfolio: A portfolio is a grouping of financial investment instruments designed to maximize returns through diversification. A well-established diversified portfolio helps to achieve a risk-return portfolio allocation.
29,For diversification to reduce risk:,the returns on the individual securities should be highly correlated,the prices of the stocks should be stable,the returns on the individual securities should be negatively correlated,one firm should offer dividends and the other should offer capital gains,C,"A. Incorrect. If returns on individual securities are highly correlated, it might increase the overall risk for the portfolio since these securities can experience a large reduction in price simultaneously.
B. Incorrect. If the prices of the stocks are stable, the diversification strategy is not necessary.
C. Correct.
The negative correlation indicates that the prices of individual securities will move in opposite directions simultaneously. Hence, it helps to reduce the overall risk of a portfolio.
D. Incorrect. Dividends and capital gains should be recognized as returns to investors. They will not reduce the potential risk on the stock.","Diversification: Diversification is an investment strategy that investors use to minimize the potential unsystematic risk of each security. Generally, an investment portfolio is an example of a diversification strategy."
30,Diversification _____ the risks of investing in the stock market.,increases,can reduce but not eliminate,is unrelated to,eliminates,B,"The correct answer is option
B. can reduce but not eliminate
.
For a portfolio, the diversification process involves having investments in different asset classes like bonds and equities. Furthermore, in each asset class, securities of different sectors and different firms within the same sector are considered.
The total risk of a diversified portfolio cannot be eliminated. It can be bifurcated into systematic risk and unsystematic risk. Systematic risk is a market-wide risk that affects all the securities and cannot be eliminated while unsystematic risk is a firm-specific risk that can be reduced by diversification.",Portfolio: An investment portfolio is usually constructed by complying with the diversification principle. The objective behind a diversified portfolio is to maximize returns without taking incremental risks.
31,"You own $22,500 of City Steel stock that has a beta of 3.33. You also own $39,000 of Rent-N-Co (beta = 1.78) and $20,800 of Lincoln Corporation (beta = -.82). What is the beta of your portfolio?",4.86,1.55,4.29,1.00,B,"Correct option:
Option B
Computation of portfolio beta:
(A) Stocks owned by companies
(B) Value of stocks
(C) Stock Weights
(D) Given beta factor
Weighted beta (C X D)
Company C
$22,500
0.273 ($22,500/ $82,300)
3.33
0.90
Company R
$39,000
0.473 ($39,000/ $82,300)
1.78
0.84
Company L
$20,800
0.252 ($20,800/ $82,300)
(0.82)
(0.20)
Total values
$82,300
1.54
Hence, the beta of portfolio is 1.54, and the nearest factor among the options is 1.55.","Portfolio Investment: Making investments in a variety of financial securities to earn returns in future periods is called portfolio investment. The portfolio encompasses many securities like stock, mutual funds, real estate assets, etc. It enables an investor to safeguard their funds in the form of diversified investments."
32,Diversification reduces:,systematic risk,unsystematic risk,market risk,purchasing power risk,B,"The correct answer is option
B. unsystematic risk
.
The diversification of a portfolio reduces the unsystematic risk, which represents the risk associated with a given firm. The systematic risk or the market risk is a risk that affects all the securities in a market and hence, cannot be diversified. The purchasing power risk represents the inflation risk due to which the purchasing power of individuals decreases.",Diversification: The concept of diversification is used to reduce the risk of a portfolio without affecting the expected returns. It is usually done by having securities from various sectors and various firms in a given sector.
33,What is the purpose of diversification?,Increase the risk of your portfolio.,Lower the overall risk of your portfolio.,Maximize possible returns.,None of the above.,B,"The correct option is
(B.) Lower the overall risk of your portfolio.
A primary objective of creating a portfolio is to minimize the overall risk of the investment. Every financial asset has its own risks. If we invest all our money in only one asset then we will be completely exposed to its risk. However, if we diversify our investments into various instruments. Our exposure will spread across the instruments and might reduce the overall risk of the portfolio.
As the main motive for creating a portfolio is to reduce the risk, options (A) and (C) are incorrect.","Portfolio: A portfolio is a combination of financial assets in a specified proportion. The name is obtained from the case used to store paper. Just like a tangible portfolio stores papers, financial portfolio stores financial assets."
34,Which one of the following risks is irrelevant to a well-diversified investor?,unsystematic risk,nondiversifiable risk,systematic risk,market risk,A,"A. Correct. A well-diversified investor can avoid the unsystematic risk of each underlying asset or security. Thus, this risk is irrelevant to a well-diversified investor.
B, C, D. Incorrect. Non-diversifiable risk, systematic risk, and market risk are indifferent. This risk happens to all business sectors in the economy, which is not avoidable. Alternatively, a diversification strategy cannot eliminate systematic risk.","Diversification: Diversification refers to an investment strategy in that an investor will split the available fund into different investment categories. With that being said, an investor can create an investment portfolio with short-term and long-term assets from different business industries."
35,A corporation would not be successfully trading on equity if it gathered funds by:,issuing common stock.,issuing preferred stock.,issuing notes.,issuing bonds.,A,"The correct answer is
a. issuing common stock.
An issue of common stock by a company will allow the company to trade on equity. Therefore, when a company issues common stock, it cannot successfully trade on equity. Instead, it can use debt and other sources of financing to trade, not on equity.",Stock Investment: Stock investment is an investment type that allows an investor to take ownership of the company and provides authority on the board of members to have their say for any specific concern. It also makes the owner responsible for making the decision.
36,"The __________ the returns on two securities move together, the __________ benefit there is from diversification.",less; more,less; less,more; more,more; greater,A,"The correct option is
(A) less; more.
Diversification means dividing investment amounts into different types and classes of assets to bring down the overall risk. The benefit of diversification is that if the return from one security is low, the overall impact on the portfolio is also less. The advantage of diversification will increase when the returns on two securities move in different directions.",Diversification: Diversification means the distribution of investment amounts into different types and classes of assets to bring down the overall risk. Investors diversify their portfolio to bring down the overall risk of the investments.
