id,question,A,B,C,D,Answer,Explanation,Hint
15,"Assuming a Medicare tax rate of 1.45% and monthly gross wages of $2,500, the amount recorded in Medicare Tax Payable for one quarter for the employee's payroll deduction is:",a debit for $36.25.,a credit for $36.25.,a debit for $108.75.,a credit for $108.75.,D,"In the given case, Medicare Tax Rate is multiplied by the monthly gross income to get the amount of Medicare tax payable.
Thus,
{eq}\text{Monthly Medicare Tax Payable} = 1.45\% * $2500 \\[0.3cm]

\text{Monthly Medicare Tax Payable} = $36.25 \\[0.3cm]

\text{Quarterly Medicare Tax Payable} = $36.25 * 3 \\[0.3cm]

\text{Quarterly Medicare Tax Payable} = $108.75

{/eq}
Correct Answer: D. a credit for $108.75.","Medicare Tax A Medicare tax, also called hospital insurance tax is a charge on the monthly gross wage of an employee to finance a part of the Medicare insurance programs. It is a withholding tax because it is collected by the employer and paid to the federal Medicare fund."
16,"Employers with a payroll tax liability of less than $2,500 at the end of any quarter pay their tax liability:",directly to the authorized depository after the end of the quarter when Form 941 is filed.,directly to the authorized depository on the same day Form 941 is mailed.,directly to the Internal Revenue Service when they file Form 941.,directly only if they use the EFTPS form of payment before Form 941 is filed.,C,"The correct answer is
option c
"" Directly to the Internal Revenue Service when you file form 941.""
Employers who have a payroll tax liability of less than $2,500 need to submit it with Form 941. If an employer has a tax liability of less than $2,500, then a safe harbor will be applied.
The explanation for the options:
a. Liability should not be paid directly to the authority; instead, it should be paid along with Form 941.
b. Form 941 should not be mailed but instead, be filled out along with the liability.
c. Liability is to be paid to the IRS while filing Form 941.
d. Tax liability should not be paid before filing form 941.","Payroll Tax Liability The term ""payroll"" means the number of wages paid to an employee by an employer over a particular year. An employer deducts a certain part of wages as tax but hasn't paid the tax to the government yet. This outstanding tax from the employer is considered the payroll tax liability."
17,"Suppose Jim worked 72 hours during this payroll period and is paid $14.00 per hour. Assume FICA is 6.2%, Medicare is 1.45% and withholding tax is 10%.",Calculate Jim's employer's payroll tax expense for the period.,Calculate Jim's employer's total payroll tax liability for the period.,,,A,"a.
Jim's employer has a payroll tax expense for Social Security and Medicare tax, based on Jim's salary. The employer does not pay and federal income tax as a payroll ax thought:
Social security (FICA) tax = $14 × 72 = $1,008 × 0.062
$62.50
Medicare tax = $1,08 × 0.0145
14.62
Total employer payroll tax expense
$77.12
b.
The employer's payroll tax
liability
is the sum of the taxes it should withhold from Jim and pay over and its payroll tax expense:
Taxes withheld:
Social security (FICA) tax = $14 × 72 = $1,008 × 0.062
$62.50
Medicare tax = $1,08 × 0.0145
14.62
Income tax = $1,008 × 0.10
100.80
Employer payroll tax:
Social security (FICA) tax
$62.50
Medicare tax
14.62
Total payroll tax liability
$255.04","Payroll Tax: Payroll taxes are taxes that are paid by employees through a deduction from their gross earnings. Employers are also liable for some payroll taxes, and these are based on the gross wages and salaries they pay."
18,A payroll tax that would be an employer's expense is:,Federal Withholding Tax.,State Withholding Tax.,Social Security and Medicare.,All of the Above.,C,"A payroll tax that would be an employer's expense is
c. Social Security and Medicare
.
Social Security and Medicare are paid by both the employer and the employee. The employer is responsible for half of the employee's withholding (referred to as FICA Payable in journal entries that combines both social security and medicare). Social Security is capped at a certain amount while medicare is taxable at any level of income and employees are required to pay an additional tax above a certain income.
Analysis of Alternatives
a. Federal Withholding Tax is only paid by the employee.
b. State Withholding Tax is only paid by the employee.
d. Is incorrect because a. and b. are incorrect.","Payroll Tax: Payroll is a specialty of accounting that deals with the costs related to employment. Payroll requires that the company act as an intermediary between employees and government agencies and, due to employment laws, also requires paying additional costs for hiring and employing workers."
19,Which of the following is not a payroll tax expense to the employer?,State unemployment taxes.,Federal unemployment taxes.,Social Security and Medicare taxes.,Federal income taxes withheld from employee paychecks.,D,"The answer is
option d.
The federal income taxes withheld from the employees' paychecks are not the employer's payroll tax expenses but the employees'. This amount is deducted from the employee's gross pay and remitted by the employer to the government. So, it is not part of the employer's payroll tax expense, which includes the unemployment taxes, like FUTA and SUTA, and FICA taxes, such as Social Security and Medicare.",Payroll Tax: The companies would record journal entries related to payroll tax in two types: one for the employee's payroll taxes and another for the employer's payroll tax expenses.
20,The social security and medicare taxes deducted from employees become the liabilities of the employers.,True,False,,,A,"The correct answer is option A. True.
The Social Security and Medicare taxes deducted from employees' wages are considered liabilities for employers. Employers are responsible for withholding the employee portion of these taxes from their employee's paychecks and remitting them to the Internal Revenue Service (IRS) on behalf of the employees.
Take note that when recording payroll expenses, we usually record them in the company's book of accounts as follows.
Account Title
Debit
Credit
Payroll Taxes
xx
FUTA Payable
xx
FICA Payable
xx
Social Security Payable
xx
Medicare
xx
Additionally, employers are responsible for contributing their portion of Social Security and Medicare taxes, often equal to the amount withheld from employees. Employers must accurately withhold, report, and promptly pay these taxes to the IRS. Failure to do so can result in significant penalties for the employer.","Payroll Taxes: Payroll taxes can affect hiring and maintaining employees, as employers must factor in their portion of payroll tax contributions when determining labor costs. In some cases, high payroll taxes may influence hiring decisions."
21,There is a ceiling on the total earnings for each employee that are subject to federal income tax. True or false?,True,False,,,A,"True
The ""taxable wage base"" is the upper limit the federal government establishes for determining whether or not an employee's wages are subject to income tax. In 2021, for instance, earnings in excess of $142,800 were not subject to Social Security taxation because that was the taxable wage base.
As a result, a worker's take-home pay may be less than their total pay, and the worker may owe no federal income tax on any portion of their salary or wages. Inflation and other economic factors can cause annual fluctuations in the taxable wage base amount.","Social Security Tax: In addition to their own contributions, employers must withhold a portion of their workers' wages to cover Social Security costs. Social security money is made possible with these resources."
22,Identify the statement below that is not true regarding social security tax.,Both the employee and the employer pay an equal amount of social security tax on the employee's wages.,The social security tax provides benefits for retirement as well as worker disability.,Social security is sometimes called FICA.,"In any given year, there is no limit on the amount of wages subject to social security tax.",D,"The answer is
option D.
The social security tax, one of the FICA taxes, is calculated based on the employee's gross wages within the maximum amount the government sets. So, there is a limit, which makes the statement of option D incorrect.
Analysis of other options
A. For social security tax, its rate is multiplied by the employee's wages, which is within the limit, to determine the amount, which is withheld from the employee's gross pay, and employers will also pay the same amount. So, the statement is correct.
B. The social security tax will benefit the employee when he is retired and disabled.
C. Another term for the social security tax is the FICA tax, which includes the Medicare tax.","Payroll Taxes: The payroll taxes that the employer and employee share to pay to the government are the FICA taxes, including Medicare and Social Security taxes."
23,Employer taxes include all the following except _____.,Federal Unemployment Tax,State Unemployment Tax,,Federal Income Tax Withholdings,D,"Employer taxes include all of the following except
d) federal income tax withholdings
.
Federal income tax withholdings are withheld from employee pay, but do not obligate the employer to pay anything more than the agreed-upon wages. Federal and state unemployment taxes are payroll taxes that are owed on a fixed dollar figure of employee pay while social security and medicare taxes are split by employers with employees in terms of cost.",Payroll Taxes: Payroll taxes are those costs incurred by the employer for having employees and include payments to a variety of agencies. These taxes are different from withholdings that are deducted from the employee's paycheck and remitted on their behalf by their employer.
24,Which of the following taxes would be deducted in determining an employee's net pay?,FUTA taxes,SUTA taxes,FICA taxes,all of the above,C,"The correct answer is option
c. FICA taxes.
As per Internal Revenue service, an employee's net income must be deducted by the amount of FICA. Employers and employees split for the FICA payable. Both of them are obliged to pay the current Social Security and Medicare tax with the rates equivalent  6.2% and 1.45%, respectively of the gross pay. It means that the employee's net home pay is subject to a total deduction of 7.65%.
FUTA and SUTA are the taxes payable by the employer, not by the employee. So the correct answer is option c.","Payroll Tax: In payroll accounting, payroll taxes are taxes paid by employers and employees. These are taxes imposed on the employees and employers usually on a certain percentage based on the gross pay of the former."
25,"During the current year, Margie earned wage income of {eq}\$300,000

{/eq}. If Margie is single, which of the following statements regarding her Medicare tax liability is true?","Margie will owe both the regular {eq}1.45

{/eq} percent Medicare tax and the additional {eq}0.9

{/eq} percent Medicare tax on her entire wage income.","Margie will owe the regular {eq}1.45

{/eq} percent Medicare tax on her entire wage income and the additional {eq}0.9

{/eq} percent Medicare tax only on her wage income in excess of {eq}\$200,000

{/eq}.","Margie will owe the regular {eq}1.45

{/eq} percent Medicare tax on her entire wage income and the additional {eq}0.9

{/eq} percent Medicare tax only on her wage income in excess of {eq}\$250,000

{/eq}.","Margie's employer is required to withhold both the regular Medicare tax but does not withhold the additional {eq}0.9

{/eq} percent Medicare tax.",B,"The correct option is
b. Margie will owe the regular 1.45 percent Medicare tax on her entire wage income and the additional 0.9 percent Medicare tax only on her wage income in excess of $200,000.
Explanation:
According to IRS, the employer is required to withhold 1.45% for Medicare taxes. The total tax rate is 2.9%, collected equally from the employer and employee. Further, wages earned by Margie is $300,000, which is higher than the threshold limit of $200,000. Therefore, 0.9% additional Medicare tax will be withheld from Margie's earnings.","Wage Income: Wage income is defined as the earnings obtained by the worker after considering the contributions made for retirement, social security, and other payroll contributions. It is computed based on work executed by the person."
26,"During the year, Zeno Company has a SUTA tax rate of 6.5%. The taxable payroll for the year for FUTA and SUTA is $75,000. Compute:",Net FUTA tax,Net SUTA tax,Total unemployment taxes,,A,"(a)
{eq}\begin{align*}

\text{Net FUTA tax}&= \text{Taxable wages}\times \text{FUTA rate}\\

&= \$75,000\times 6\%\\

&= \$4,500

\end{align*}

{/eq}
(b)
{eq}\begin{align*}

\text{Net SUTA tax}&= \text{Taxable wages}\times \text{SUTA rate}\\

&= \$75,000\times 6.5\%\\

&= \$4,875

\end{align*}

{/eq}
(c)
{eq}\begin{align*}

\text{Total unemployment taxes}&= \text{Net FUTA tax + Net SUTA tax}\\

&= \$4,500+\$4,875\\

&= \$9,375

\end{align*}

{/eq}",Payroll Tax: The state and federal government along with IRS (Internal Revenue Service) make it compulsory for the employee and employers to pay certain taxes on their compensation received and compensation  paid in the organization.
27,"Pat Maninen earns a gross salary of $2,900 each week. Assume a rate of 6.2% on $110,100 for Social Security and 1.45% for Medicare.",What are Pat's first week's deductions for Social Security and Medicare?,Will any of Pat's wages be exempt from Social Security and Medicare for the calendar year?,,,A,"Summary:
Weekly gross income = $2,900
Social Security payroll tax = 6.2%
Medicare payroll tax = 1.45%
a. Determine the Social Security and Medicare contribution:
Social Security contribution = Gross income x 6.2% = $2,900 x 6.2% = $179.8
Medicare contribution = Gross income x 1.45% = $2,900 x 1.45% = $42.05
b. Exemption for FICA:
In practice, there is no exemption for FICA contributions. However, there is a limit for annual income on FICA taxes.
Given limit = $110,100
Total annual gross income = Weekly income x Number of weeks per year = $2,900 x 52 = $150,800
Determine the amount of gross income that will not be charged by FICA:
Amount = Total annual gross income - Limit = $150,800 - $110,100 = $40,700","FICA: The Federal Insurance Contribution Act (FICA) is imposed on an employee's gross income at 6.2% for Social Security and 1.45% for Medicare as of 2022. Simultaneously, the employer will also match the employee's contribution."
28,For which of the following taxes is there no ceiling on the amount of employee annual earnings subject to the tax?,only FICA tax,only federal income tax,only federal unemployment compensation tax,only state unemployment compensation tax,A,"Let us look at the alternatives:
a. only FICA tax
No. The FICA taxes are Social Security tax, which has a ceiling of $100,000 earnings per year, and Medicare tax, which does not have a ceiling.
b. only federal income tax
This is the correct option. Income taxes in fact increase as your earnings increase.
c. only federal unemployment compensation tax
No. State and federal unemployment taxes have a ceiling of $7,000 per employee.
d. only state unemployment compensation tax
No. State and federal unemployment taxes have a ceiling of $7,000 per employee.",Payroll Tax Payroll Tax refers to the taxes that employees pay through payroll deductions and those taxes that employers pay based on their payrolls. These include the federal and state income taxes and the FICA taxes.
29,Employers are required to withhold a portion of earnings from paychecks and remit those withholdings to the federal government as FICA taxes. What programs do FICA taxes support?,Social Security and Unemployment insurance,Medicare and Unemployment insurance,Unemployment insurance and Disability insurance,Social Security and Medicare,D,"Employers are required to withhold a portion of earnings from paychecks and remit those withholdings to the federal government as FICA taxes. What programs do FICA taxes support?
The correct answer is D.
Social Security and Medicare| Yes, this is correct. FICA stands for Federal Insurance Contributions Act. The current tax rate is 7.65, of which 6.20% is Social Security tax, the remaining 1.45% is Medicare tax. The employer's share is the same, 7.65%.
These answers are incorrect:
A. Social Security and Unemployment insurance
No, see answer d. above.
B. Medicare and Unemployment insurance
No, see answer d. above.
C. Unemployment insurance and Disability insurance
No, this is paid for by employers.",Payroll Tax: The government asks employers to collect income tax and other taxes on behalf of the federal government. The employer calculates the income taxes from tables provided by the IRS.
30,"As of June 30, 2012 (the computation date for the 2013 tax rate), Amanda Company had a negative balance of $1,015 in its unemployment reserve account in State A. The company's average payroll over the last three 12- month periods amounted to $525,000. The unemployment compensation law of State A provides that the tax rate of an employer who has a negative balance on the computation date shall be 7.2% during the following calendar year.",The smallest voluntary contribution that Amanda Company should make in order to effect a change in its tax rate.,"The amount of the tax savings as a result of the voluntary contribution if Amanda Company's taxable payroll for 2013 is $650,000.",,,A,"(a): Computation of smallest voluntary contribution:
Particulars
Amount ($)
Reserve ratio (1,015/525,000)
0.19%
Contribution rate
6.7%
Smallest contribution (525,000 x 0.19%)
1,015
Hence, the amount of smallest contribution is $1,015.
(b): Computation of tax savings:
Particulars
Amount ($)
Taxable payroll
650,000
Net Contribution rate (7.2%-6.7%)
0.5%
Smallest contribution
1,015
Tax savings (650,000 x 0.5%)-1,015
2,235
Hence, the tax savings are $2,235.
The contribution rate of 6.7% is taken from the unemployment tax rate schedule of State A.","Tax Saving: Tax saving refers to the amount by which the taxpayer minimizes the tax liability. When a person or business entity avails deductions or adopts methods by which the taxable amount is reduced, it results in tax savings."
31,The social security and medicare taxes deducted from employees become the liabilities of the employers.,True,False,,,A,"The correct answer is option A. True.
The Social Security and Medicare taxes deducted from employees' wages are considered liabilities for employers. Employers are responsible for withholding the employee portion of these taxes from their employee's paychecks and remitting them to the Internal Revenue Service (IRS) on behalf of the employees.
Take note that when recording payroll expenses, we usually record them in the company's book of accounts as follows.
Account Title
Debit
Credit
Payroll Taxes
xx
FUTA Payable
xx
FICA Payable
xx
Social Security Payable
xx
Medicare
xx
Additionally, employers are responsible for contributing their portion of Social Security and Medicare taxes, often equal to the amount withheld from employees. Employers must accurately withhold, report, and promptly pay these taxes to the IRS. Failure to do so can result in significant penalties for the employer.","Payroll Taxes: Payroll taxes can affect hiring and maintaining employees, as employers must factor in their portion of payroll tax contributions when determining labor costs. In some cases, high payroll taxes may influence hiring decisions."
32,Which of the following taxes would not be withheld from an employee's paycheck?,Medicare taxes.,Federal unemployment taxes.,Social Security taxes.,Federal income taxes.,B,"The answer is
option B.
Federal unemployment taxes are one of the unemployment taxes, aside from state unemployment taxes, that the employer is liable to pay for each employee. Medicare, Social Security, and Federal income taxes are employees' deductions from their gross pay. Thus, B is the answer.",Payroll Taxes: The payroll taxes are either from employees' gross pay or expenses of the employer. The former is the firm serves as a collector since it will remit it to the government. The latter is the employer is the taxpayer.
33,Unemployment tax payable under the Federal Unemployment Tax Act (FUTA) is:,paid to the Social Security Administration.,a tax-deductible employer's expense.,payable by all employers.,deducted from employee wages.,B,"Answer choice:
B.  a tax-deductible employer's expense.
Explanation:
Employers can deduct the amount of FUTA and SUTA taxes paid during the year on their taxes. This is deducted alongside the self-employment taxes paid (half).  The FUTA tax is paid to the Internal Revenue Service (IRS) through the electronic tax payment system.  It is payable by employers who have W2 employees and not independent contractors.  It is not deducted from employee wages since the employers are solely responsible for the unemployment taxes.","Payroll Taxes: Taxes paid as a result of the payroll process are considered payroll taxes.  These could encompass unemployment taxes, federal/state income taxes, and FICA taxes."
34,Which of the following is paid by the employer only?,OASDI tax,Employee income tax,Medicare tax,Federal unemployment tax,D,"The correct answer is option D. Federal unemployment tax.
To answer the above problem, let us discuss each of the options.
Option
A. OASDI tax
is incorrect. The Social Security or Old Age Survivors, and Disability Insurance (OASDI) paid both the employer and the employee. The number of deductions is usually annually set by the Social Security Administration (SSA).
Option
B. Employee income tax
is incorrect. Employees' income taxes are paid solely by the employees.
Option
C. Medicare tax
is incorrect. Like OASDI, the Medicare tax is paid to both the employer and the employee.
Option
D. Federal unemployment tax
is the correct answer.  As instructed in Form 940, only the employer pays the federal unemployment tax.","Payroll Accounting: Payroll accounting is a subset of accounting that focuses on the proper computation of salaries and wages of employees. It includes the basic concept of gross pay, deductions, and net pay."
35,Employer premiums paid for health insurance are called _____.,retirement plan expense,health insurance expense,state unemployment tax expense,worker's compensation tax expense,B,"Let us discuss each alternative:
a. retirement plan expense
No, this is the expense account used to record contributions by the employer to the pension plans of employees.
b. health insurance expense
This is the correct option. This is an operating expense account that is part of the larger compensation expense.
c. state unemployment tax expense
No, the employer's SUTA tax payments are recorded in this account.
d. worker's compensation tax expense
No, the compensation tax payments are recorded in this expense.","Fringe Benefits Expenses: Besides the salaries that employers pay their employees, they also pay various other compulsory and voluntary fringe benefits to employers, the state,  or on behalf of employees to funds. These expenses must be recorded as they are accused."
36,"FUTA requires employers to pay a federal unemployment tax on the first {eq}\$7,000 {/eq} in salary or wages paid to each employee.",True,False,,,A,"The statement is TRUE.
The Federal Unemployment Tax Act or FUTA imposes a payroll tax on employers (not employees). This tax is subject to a wage base limit of $7,000 per employee, meaning that the company must pay FUTA tax on the first $7,000 earned by each employee each year. As soon as the total wages of an employee exceed $7,000 in a year, the company can stop paying FUTA on the earnings of that employee.","Unemployment Tax: An unemployment tax is a payroll tax that is imposed on the earnings of employees of a company and used by governments to pay unemployment benefits and run programs for unemployed persons. In the USA, the unemployment tax is imposed by both the federal and most state governments."
