id,question,A,B,C,D,Answer,Explanation,Hint
15,"Simple interest on a $15,000, 10%, 20-month note payable would total:",$0,"$1,500","$2,500","$3,000",C,"Given Data
The total principal amount is {eq}P = \$ 15000

{/eq}.
The annual interest rate {eq}r = 10\%

{/eq}.
The given time is {eq}t = 20\;{\rm{month}} = \left( {\dfrac{{20}}{{12}}} \right)\;{\rm{years}}

{/eq}.
The expression for the total interest amount for the given principal amount is,
{eq}I = \dfrac{{Prt}}{{100}}

{/eq}
Substituting the known values in the above expression.
{eq}\begin{align*}

I &= \dfrac{{\ 15000 \times 10\%  \times \left( {\dfrac{{20}}{{12}}} \right)\;{\rm{years}}}}{{100}}\\[0.3cm]

&= \$ 2500

\end{align*}

{/eq}
Thus, option
(c)
is correct.","Simple interest: Simple interest is a technique used to calculate the interest on the principal amount (loan amount or investment amount). The following formula helps us to find the interest amount {eq}(I)

{/eq} for a given principal amount {eq}(P)

{/eq}. {eq}I = \dfrac{{P \times r \times t}}{{100}}

{/eq} Here, {eq}r

{/eq} is the annual interest rate, {eq}t

{/eq} is the time in years."
16,The length of time required for money to triple in value at a simple interest rate of 8% per year is equal to:,12.5 years,50 years,25 years,38 years,C,"The correct option is
(c) 25 years.
Under simple interest,
{eq}\text{Interest} = \text{Initial Amount} \times \text{Interest Rate} \times \text{Number of years} {/eq}
For the money to be tripled in value, the interest earned should be twice of the initial amount.
Let the initial amount be {eq}x {/eq}
So, the interest earned will be {eq}2x {/eq}
Putting values, we get -
{eq}\text{Interest} = \text{Initial Amount} \times \text{Interest Rate} \times \text{Number of years}\\ 2x = x \times 8\% \times \text{Number of years}\\ 2x = x \times 0.08 \times \text{Number of years}\\ \text{Number of years} = \dfrac{2x}{x \times 0.08}\\ \text{Number of years} = \text{25 years} {/eq}",Simple Interest: Simple interest is the interest that does not earn interest on itself. It is rarely used in financial mathematics. The basic formula for simple interest is - {eq}\text{Simple Interest} = \text{Principal Amount} \times \text{Interest Rate} \times \text{Number of years} {/eq}
17,"You invest $1,000 for 3 years at 6% per annum compounding quarterly. What is the equivalent annual simple rate of interest?",1.500%,6.000%,6.521%,6.987%,C,"The correct answer is option C.
6.521%.
To calculate the equivalent annual simple rate of interest, find the interest earned over the three years and divide it by the initial principal.
The formula for calculating the compound interest is:
Here,
A (the final amount)
P (principal amount) = $1,000,
r (annual interest rate (as a decimal) = 6% or 0.06
n the number of times the interest is compounded per year = 4 (since the interest is compounded quarterly)
t is time in years = 3
{eq}\begin{align*}{\rm\text{A}} &= {\rm\text{P}} \times {\left( {1 + \frac{{\rm\text{r}}}{{\rm\text{n}}}} \right)^{{\rm\text{n}} \times {\rm\text{t}}}}\\ &= \$ 1,000 \times {\left( {1 + \frac{{0.06}}{4}} \right)^{4 \times 3}}\\ &= \$ 1,000 \times {\left( {1.015} \right)^{12}}\\ &= \$ 1,000 \times 1.1956\end{align*} {/eq}
Solving further,
{eq}= \$ 1,195.6 {/eq}
Therefore, the interest earned over three years is:
{eq}\begin{align*}{\rm\text{Interest}} &= {\rm\text{Annual}} - {\rm\text{Principal amount}}\\ &= \$ 1,195.6 - \$ 1,000\\ &= \$ 195.6\end{align*} {/eq}
So, the interest earned over three years is $195.6.
To calculate the equivalent annual simple rate of interest, use the following formula:
Here,
EASR = Equivalent Annual Simple Rate
I = Interest earned
P = Principal amount
T = Time in years
{eq}\begin{align*}{\rm\text{EASR}} &= \left( {\frac{{\rm\text{I}}}{{{\rm\text{P}} \times {\rm\text{T}}}}} \right) \times 100\\ &= \left( {\frac{{\$ 195.6}}{{\$ 1,000 \times 3}}} \right) \times 100\\ &= \left( {\frac{{\$ 195.6}}{{\$ 3,000}}} \right) \times 100\\ &= 6.52\% \end{align*} {/eq}
Therefore, the equivalent annual simple rate of interest is
6.52%.",Equivalent Annual Simple Rate of Interest (EASR): An equivalent annual simple rate of interest calculates the annual interest rate that would produce the same return on investment as the actual rate compounded over a specified period.
18,"Arnold invested $7000 in his account, and he had $8050 after 4 years. What was the yearly interest rate (simple interest)?",28.75%,2.5%,3.75%,2.875%,C,"Correct Answer:
Option c. 3.75%
.
Explanation:
Note that under the simple interest method, the interest expense is the same for every period.
Step 1:
Interest amount per period = (Current value of the investment - Initial investment) / Investment period
Interest amount per period = ($8,050 - $7,000) / 4
Interest amount per period = $262.50
Step 2:
Yearly interest rate = Interest amount per period / Initial investment
Yearly interest rate = $262.50 / $7,000
Yearly interest rate = 3.75%","Interest Rate: Interest rate is a rate charged on the amount borrowed or lent and it can be a compounding or a simple interest rate. An investment that offers a simple interest rate does not allow charging interest on the accrued interest. When a compound interest rate is used, the interest rate is also applied to the accrued interest at the end of each period."
19,"Find the simple interest for $49,417 at 7.7% for 17 months. Assume a 360-day year.",$ 5390.57,$ 5435.87,$ 5073.48,$ 5707.66,A,"We are given the following data:
Principal= {eq}\$ 49,417

{/eq}
Rate= {eq}7.7 \%

{/eq}
Time={eq}17  \ \text{months}=\dfrac{17}{12} \ \text{years}

{/eq}
We have to find the simple interest
$$\begin{align}

\text{Simple Interest} &=\dfrac{P\times R\times T}{100}\\[0.3cm]

&=\dfrac{49,417 \times 7.7 \times \dfrac{17}{12}}{100}\\[0.3cm]

&=\dfrac{49,417 \times 77 \times 17}{12\times 1000}\\[0.3cm]

&=\$ \frac{64686853}{12000} \\[0.3cm]

&=\$ 5390.57

\end{align}

$$
So, the correct option is {eq}\boxed{a.}

{/eq}",Simple Interest: The extra amount that we have to pay to the owner from which we borrow some amount for some period of time is known as a simple interest in mathematics. The amount that we borrow from the owner is known as the principal amount.
20,Find the simple interest: $ 4414 at 10% for 5 months. Assume 360 days per year.,$ 220.70,$ 185.46,$ 147.13,$ 183.92,A,"We are given the following data:
Principal= {eq}\$ 4414

{/eq}
Rate= {eq}10\%

{/eq}
Time={eq}5  \ \text{months}=\dfrac{5}{12} \ \text{years}

{/eq}
We have to find the simple interest
$$\begin{align}

\text{Simple Interest} &=\dfrac{P\times R\times T}{100}\\[0.3cm]

&=\dfrac{4414 \times 10 \times \dfrac{5}{12}}{100}\\[0.3cm]

&=\dfrac{4414 \times 10 \times 5}{12\times 100}\\[0.3cm]

&=\$ \dfrac{2207}{12}\\[0.3cm]

&=\$ 183.92

\end{align}

$$
So, the correct option is {eq}\boxed{d.}

{/eq}",Simple Interest: Simple interest is defined as the extra amount that we have to pay over the original amount over a period of time to the owner from which we borrow the original amount. The original amount is known as the principal amount.
21,"If $1,000 is borrowed at 15% per year simple interest, the total amount due at the end of eight years is equal to:","$2,800","$2,200","$1,200","$3,059",B,"The correct answer is
b. $2,200
.
To determine the total amount due on the loan described in the problem, we will make use of the simple interest formula. This formula states that if
P
dollars is borrowed at a simple interest rate of
r
% for
t
years, then the total amount of interest that will be paid on the loan is:
$$\text{Total Interest}=Prt $$
It is important to note that in this formula,
r
represents
r
% in decimal form.
First, let's identify our variables using the information provided in the problem.
Initial amount borrowed (
P
) = $1,000
Time period (
t
) = 8 years
Simple interest rate (
r
) = 0.15 (this is 15% in decimal form)
Plugging
P
= $1,000,
r
= 0.15, and
t
= 8 into our simple interest formula, we can calculate the total amount of interest to be paid on the loan.
$$\begin{align} \text{Total Interest}&=Prt \\[0.2cm] \text{Total Interest}&=\$1,000 \times 0.15 \times 8 &\left[\text{Plug in }P = \$1,000,\; r=0.15,\text{ and }t=8\right]\\[0.2cm] \text{Total Interest}&=\$1,200 \end{align} $$
We see that the total interest paid on the loan is $1,200. Thus, to find the total amount due at the end of loan term we add the initial amount borrowed ($1,000) and the total amount of interest paid ($1,200).
$$\begin{align} \text{Amount Due}&=\text{Amount Borrowed} + \text{Total Interest}\\[0.2cm] \text{Amount Due}&=\$1,000 + \$1,200\\[0.2cm] \text{Amount Due}&=\$2,200 \end{align} $$
Therefore,
the total amount due at the end of eight years will be $2,200, which is answer choice B.","Simple Interest: The simple interest method is very straightforward and doesn't involve compounding interest. Under the simple interest method, interest is not charged on accumulated interest and remains fixed for each period until maturity."
22,"A firm incurs $70,000 in interest expenses each year. If the tax rate of the firm is 30%, what is the effective after-tax interest rate expense for the firm?","$34,300.00","$39,200.00","$49,000.00","$56,350.00",C,"Effective after-tax interest rate expense for the firm= Interest expenses ( 1 - tax rate)
= $70,000 ( 1- 0.3)
= $49,000
Hence the correct option is Option C) $49,000.00.",Interest Expense This problem requires an understanding of post-tax interest expense. Interest expense is incurred on borrowing or debts. Deduction of Interest expense is available under the tax. Therefore such interest requires a post-tax effect.
23,"Before applying for a preapproved credit card, you have already:",all of these,been granted credit,had a credit card limit set,had the APR determined,A,The answer is a. all of these.  A preapproved credit card carries a specified credit limit and APR upon issue.  All the recipient of a preapproved card needs to do is accept the terms and active the card to utilize it.,"APR: APR is short for annual percentage rate.  This is an interest rate that conveys the total annual cost of a loan arrangement, including the nominal interest rate and any associated fees or charges.  It does not reflect the effect of compounding interest."
24,"Because interest rates are forward-looking, there is no difference between nominal and real rates.",True,False,,,B,"The statement is False.
The interest rate is forward-looking, but there is a difference between the nominal and real interest rates because the nominal rate of interest approaches the actual growth rate of the firm. In contrast, the real interest rate remains constructive with the increased interest rate. The real interest rate becomes unfavorable when the country has a sky-high inflation rate.
The nominal rate gives the sight for the future that will be incurred by the lenders and will show when there will be inflation. The real interest rate shows the firm's working conditions and relies on growth and monetary measurements.","Forms of Interest: The interest is the extra amount paid for using the other's money while lending or borrowing. The interest has different kind of forms that is levied on the money used. The fixed, variable, annual, and prime are the forms of interest levied by the individuals."
25,The amount of simple interest is equal to the product of the principal times _____ times _____.,"(1 + rate per time period), the number of time periods","(1 + rate per time period), (the number of time periods -1)","rate per time period, the number of time periods","rate per time period, (the number of time periods - 1)",C,"The answer is c. rate per time period, the number of time periods.  For illustrative purposes, consider a principal amount of $10,000, a 10% simple rate of interest, and a term of 4 years.  The cumulative interest over the life of the loan is below.
Simple Interest = $10,000 * .10 * 5 = $5,000","Simple Interest: Simple interest is the interest computed on a principal balance, with no consideration for compounding, which reflects interest charged on interest accumulated.  Simple interest only accrues on the principal balance."
26,"Suppose that you have {eq}\$30,000

{/eq} to invest over 10 years. Determine the total accumulated amount in the account at the end of the 10 years for the following options:","Simple Interest of {eq}5\%

{/eq}.","Interest of {eq}5\%

{/eq} compounded monthly.","Interest of {eq}5\%

{/eq} compounded continuously.",,A,"a.
Simple Interest of {eq}5~\text{%}

{/eq}:
The formula for simple interest is:
$$\begin{equation}

I = P \times r \times t

\end{equation}

$$
where {eq}I

{/eq} is the interest earned, {eq}P

{/eq} is the principal (the initial amount invested), {eq}r

{/eq} is the interest rate per year, and {eq}t

{/eq} is the time period in years.
In this case, we have {eq}P = \$30,000

{/eq}, {eq}r = 0.05

{/eq}, and {eq}t = 10

{/eq}, so the interest earned over the {eq}10~\text{year}

{/eq} period is:
$$\begin{equation}

I = Prt = \$30,000 \times 0.05 \times 10 = \$15,000

\end{equation}

$$
Therefore, the total accumulated amount in the account at the end of the {eq}10~\text{years}

{/eq} is:
$$\begin{equation}

A = P + I = \$30,000 + \$15,000 = \$45,000

\end{equation}

$$
Therefore, the accumulated amount after {eq}10~\text{years}

{/eq} is {eq}\$45,000

{/eq}
b.
Interest of {eq}5~\text{%}

{/eq} compounded monthly:
The formula for compound interest, with monthly compounding, is:
$$\begin{equation}

A = P \left( 1 + \dfrac{r}{n} \right)^{nt}

\end{equation}

$$
where {eq}A

{/eq} is the total accumulated amount, {eq}P

{/eq} is the principal, {eq}r

{/eq} is the annual interest rate, {eq}n

{/eq} is the number of times interest is compounded per year, and {eq}t

{/eq} is the number of years.
In this case, we have {eq}P = \$30,000

{/eq}, {eq}r = 0.05

{/eq}, {eq}n = 12

{/eq} (since interest is compounded monthly), and {eq}t = 10

{/eq}. Plugging these values into the formula, we get:
$$\begin{align}

A &= \$30,000 \left( 1 + \dfrac{0.05}{12} \right)^{12 \times 10} \\

A &= \$30,000 (1.004167)^{120}\\

A &= \$30,000 \times 1.647\\

A &= \$49,410.28

\end{align}

$$
Therefore, the total accumulated amount in the account at the end of the {eq}10~\text{years}

{/eq} is approximately {eq}\$49,410.28

{/eq}
c.
The interest of {eq}5~\text{%}

{/eq} compounded continuously:
The formula for continuous compound interest is:
$$\begin{equation}

A = Pe^{rt}

\end{equation}

$$
where {eq}e

{/eq} is the mathematical constant approximately equal to {eq}2.71828

{/eq}.
In this case, we have {eq}P = \$30,000

{/eq}, {eq}r = 0.05

{/eq}, and {eq}t = 10

{/eq}. Plugging these values into the formula, we get:
$$\begin{align}

A &=\$ 30,000 \times e^{0.05 \times 10}\\

A &= \$30,000 \times e^{0.5}\\

A &= \$30,000 \times 1.6487\\

A &= \$49,461.64

\end{align}

$$
Therefore, the total accumulated amount in the account at the end of the {eq}10~\text{years}

{/eq} is approximately {eq}\$49,461.64

{/eq}","Simple vs Compound Interest: Simple interest is a method of calculating interest where the interest is calculated only on the principal amount of the loan or investment. Compound interest, on the other hand, is a method of calculating interest where the interest is added to the principal at regular intervals, such as annually or monthly, and then interest is calculated on the new amount, which includes both the principal and the previously accumulated interest."
27,All of the following are categories of real options except _____.,exit options,flexibility options,new-market options,growth options,C,"The correct option is: C) New-market options
Explanation:
There are four categories of real options, which are as follows:
Growth options
Exit or abandonment options
Investment timing options
Flexibility options
Accordingly, the
new-market options
is not considered one of the categories of real options.","Real Options: In the finance concept, the real investment options are recognized as a right given to the company's management but not the commitment to offer several investments. It considered those project that involves financial instruments vs. tangible assets."
28,"Consider a {eq}\$1,500

{/eq} deposit earning 4 percent interest per year for 7 years. How much total interest is earned on the original deposit (excluding interest earned on interest)?","{eq}\$42.00

{/eq}.","{eq}\$420.00

{/eq}.","{eq}\$46.19

{/eq}.","{eq}\$466.19

{/eq}.",B,"The total interest earned on the original deposit is: b. $420
The total interest earned on the original deposit (excluding interest earned on interest) is calculated using the
Simple Interest method
. It can be represented mathematically as follows:
{eq}I= P\times r\times t

{/eq}
Where,
I = total amount of interest earned on the principal amount
r = annual interest rate = 4%
t = investment duration = 7 years
P = Principal or the original amount deposited
Putting the corresponding values in the above formula, we get,
{eq}\begin{align*}

I&=$1,500\times 0.04\times 7\\

&=$60\times 7\\

&=$420\\

\end{align*}

{/eq}
Note:
There are 2 popular methods of calculating interest: Simple and Compounding.
Simple interest is calculated only on the principal amount deposited or borrowed.
The total amount of simple interest earned depends upon the applicable interest rate, principal sum, and investment duration.
Compound interest is calculated on the principal plus the interest that accumulates on it every period. In other words, under the compounding method, interest is earned on interest. Thus, compounding multiplies money at an accelerated rate.
The interest can be compounded per period on any given frequency, from daily to monthly to annually.","Interest: From a borrower's point of view, interest is the cost of borrowing money from the market or a financial institution. Whereas, from an investor's perspective, interest is the return earned on their hard-earned money deposited in an investment vehicle for a specified duration. Interest is typically expressed as an annual percentage rate. It can be simple or compounded."
29,"The interest charged on a $50,000 note payable at the rate of 8% on a 3-month note would be:",$667,"$1,000","$4,000","$2,000",B,"The next formula can be used to estimate the simple interest earned on an investment
{eq}I=Prt

{/eq}
Where,
I= Interest
P=Principal
r=rate of interest
t=number of periods
The calculation is the following.
P=$50,000; r=0.08; n= 3/12 or 0.25
{eq}I=50,000*0.08*0.25

{/eq}
{eq}I=$1,000

{/eq}
The answer is
b. $1,000
.","Interest: The nature of interest is based on the capacity of money to obtain some return when it is loaned out. That is to say, interest is the value of money. If the interest rate is high, investors will be incentivized to lend money since their return will be also high."
30,"Bob invests $1000 on January 1 at 8%, Bob's interest revenue for the month of January will be:","$1,000.",$80.,$600.,$6.67.,D,"Interest terms are usually framed in annual terms. To find the interest revenue for Bob in January, we need to find the monthly interest rate:
8% / 12 = 0.667%
We multiply this rate by Bob's principal investment to find the interest revenue for January:
$1,000 × 0.667% =
d) $6.67",Interest: Interest is offered to investors as an incentive for their investment by promising that they will get back more than their principal. Interest provides for the time value of money that occurs because the future value of money is less than the present value.
31,The principal of a simple interest note is the difference between its maturity value and interest.,True,False,,,A,"Correct Answer:
Option a) True
,
Simple interest equals the product of the principal amount, time, and interest rate. The method does not charge interest on accrued interest as in the case of the compound interest method. The maturity value of a note with simple interest is expressed as follows:
Maturity value of a note = Principal or face value + Total interest
On rearranging the equation, we have:
Principal or face value = Maturity value of a note - Total interest
Therefore we can conclude that the difference between the maturity value of a note and the simple interest on it equals the principal value.",Interest Expense: Interest expense is a charge that should be paid against the amount borrowed for various reasons. It is a non-operating expense reported on an income statement. We must accrue interest once it incurs though the payment is not made.
32,"If you invest $18,000 each year for 16 years at 8% interest, how much will you will have at the end of 16 years?","$545,837","$61,667","$5,254","$159,325",A,"The correct answer is
a) $545,837
.
Given
Annual Payment, {eq}P = \$18,000

{/eq}.
Rate, {eq}i = 8\% = 0.08

{/eq}.
Time, {eq}n = 16

{/eq} years.
We have to find out the Future Value of Annuity, FV.
We will use the following formula to calculate the Future Value of Annuity
{eq}\begin{align}

\text{Future Value of Annuity} & = P\left [  \dfrac{\left ( 1+i \right )^{n}-1}{i}\right ] \\

& = 18,000\left [  \frac{\left ( 1+0.08 \right )^{16}-1}{0.08}\right ] \\

& =18,000 \times  \frac{2.425942643}{0.08} \\

& = \$545,837.09

\end{align}

{/eq}
Therefore, you will have $545,837.09 at the end of 16 years.",Investment: Investment is an activity where the money is spent to purchase something which has the potential to grow or produce income or profit.  The purpose of the investor is to get maximum return from the investment.
