id,question,A,B,C,D,Answer,Explanation,Hint
11,The chance you take of making or losing money on your investment is known as:,income,risk,recession,reward,B,"The correct option is (b): risk
Reason: Whenever a person takes a risk, the person can either succeed or be in a perilous situation. So investment involves risk because making money indicates success, and losing money indicates a perilous situation. If an investment had always made money, then the investment would not have been treated as a risky step taken by an investor.
Explanations for Incorrect Options:
Option a: Earnings from investment do not indicate income but rather a profit or a loss.
Option c: Recession does not refer to the context of making or losing money by a person; instead, a recession is an economic situation resulting in colossal unemployment problems.
Option d: Reward refers to recognition and is unrelated to investment.","Investment Investment refers to the act of investing money in any asset by any individual or any organization. They invest with great hope of earning a return, but it might be positive or negative based on different circumstances."
12,"Some savings and investment choices have the potential for higher earnings. However, these may also be difficult to convert to cash when you need the funds. This problem refers to:",inflation risk,income risk,personal risk,liquidity risk,D,"The correct answer is
Option d.
The risk involved in converting any savings or financial instruments immediately into cash or any equivalent form of money is liquidity risk. Liquid money means the availability of ready cash used quickly for any payment. Illiquid assets are challenging to sell and can lead to a cash crisis.
Incorrect Options:
Option a is incorrect since inflation risk is the possibility of a reduction in an investment's future value due to an unexpected rise in prices.
Option b is incorrect because income risk arises due to a probability of a reduction in interest rates leading to a decrease in the yield for short-term debt instruments.
Option c is incorrect because personal risk is related to the likelihood of losing something in value for which insurance can be used as a protective measure.",Financial Risk The chance of losing money in a business project or investment due to unforeseen circumstances is a financial risk. Businesses use various analytical tools such as financial ratios to identify and control such risks.
13,A product that does not perform up to expectations is an example of _____ risk.,functional,social,time,financial,D,"The answer is
d. financial
A financial risk refers to the potential danger of losing financial value. If a product does not meet the performance expectations of the firm or customers, then the firm loses customers as well as the financial resources put into the production process.
Other Options
a. functional - Functional risk is a fear a customer may have in regards to the product performing as it is intended.
b. social - Social risks are risks that impact the macro-environment, such as poverty and limited resources.
c. time - A time risk is the exposure to the potential loss of time.","Types of Risks A risk is the chance that some danger or negative outcome may occur. In business, there are various risks that may impact the outcome of an investment or decision. These risks include functional risks, social risks, time risks, and financial risks."
14,"Historically, investments with the highest returns have the lowest standard deviations because investors do not like risk.",True,False,,,B,"The statement is
false
.
Investments with a low standard deviation can never give the highest returns, thus the statement is false. The investment, which has a higher risk, or standard deviation, will provide higher returns irrespective of the time period, that is, historically or currently.","Investment: ""Investment"" is the use of funds to generate profits. It was done in corporate, securities, or other assets after analyzing the expected return and risk related to the investment opportunity."
15,__________ is the risk that a borrower will not repay on a timely basis.,Interest rate risk.,Liquidity risk.,Credit (default risk).,None of the above.,A,"The correct answer is option c
Credit risk is the risk that lenders have to bear while lending money to borrowers. It is the chance that lenders have to take while giving money away.
Explanation for incorrect option:
Option a: It is an incorrect option because interest rate risk arises due to an increase or decrease in interest rates.
Option b: It is an incorrect option because liquidity risk is associated with the conversion of a current asset into cash in the market.
Option d: It is an incorrect option because the answer is given in options.",Strategic Financial Management: Strategic financial management is the process of using tools and techniques to take capital requirements and investment decisions. It helps in developing strategies so as to manage the financial resources of an organization.
16,What are the effects on the accounting equation from the purchase of a short-term investment?,No effects - assets increase and decrease by the same amount.b. Assets and liabilities decrease.c. Assets and stockholders' equity decrease.d. Stockholders' equity decreases and liabilities increase.,,,,A,"The correct answer is
a. No effects - assets increase and decrease by the same amount.
Purchase of short-term investment refers to the purchase of highly liquid instruments. Any increase or decrease in the value of a company's short-term investment reflects on the company's balance sheet. At the same time, there will not be any effective change in the accounting equation because assets will increase and decrease by the same amount. Therefore no change occurs.",Investment Investment means the current commitment of money for a period of time to derive future payments received by the investor for the expected inflation rate and will be saved as deferred consumption.
17,A change in the debt/asset ratio will have an effect on __________ risk.,financial,business,,,A,"A. financial
A change in the debt/asset ratio will have an effect on
financial
risk.
The assets are resources owned by a business for the purpose of generating income. Assets are funded by a combination of equity from owners and debt creditors. The debt-asset ratio in finance is a measure of solvency of a business which means it estimates the percentage of business assets funded by debt. Financial risk is associated with the funding of a business such as loans and the probability that a firm may default in making payment of the debt when it falls due.","Types of risk: Risk in finance refers to the likelihood that actual outcomes will vary from those predicted. In establishing a business, investors consider the trade-off between risk and return. The risks considered can be broadly classified into business risk and financial risk."
18,A) How does investment as defined by economists differ from investment as defined by the general public?,,What would happen to the amount of economic investment made today if firms expected the future returns to such investment to be very low?,What if firms expected future returns to be very high?,,A,"_(A)_Economists define investment as the purchase of machinery and addition to a stock of capital. Still, from the general public's viewpoint, investment is buying financial assets.
_(B)_If the firm's investment made today gives less return in the future as it has a low expected future return, then it affects the firm's profit, and the amount of economic investment made today will have losses and, in future,the investments will come down. Still, sometimes firms have high confidence to invest in a low expected future return, and it turns out to be profitable as the actual return may rise or fall.
_(C)_If the firm's expected  future returns  are very high, then it can fetch a good profit  in the future and would invest more. But while investing, the firm also needs to check its risk. A higher expected return with lower risk is always preferred.","Investment Investment is a flow of money added to a stock of capital that gives a higher future return. It is said to be inversely related to the rate of interest. The higher the rate of interest, the less the investment."
19,Which of the following individuals should have the highest tolerance for risk?,"Joan Cummings, who is a single mother with two small children Darren Carter, who works for American Airlines and is worried that he is going to be laid off soon","Barry Parks, who is an investment banker and earns over $200,000 per year","Michael Clark, who is 74 years old and been retired for 6 years","Fred Funderbunk, who delivers pizzas and makes about $15,000 per year",B,"Which of the following individuals should have the highest tolerance for risk?
b. Barry Parks, who is an investment banker and earns over $200,000 per year
All the others would have lower risk tolerances because they have smaller incomes and/or less wealth or both. For them, the risk of loss is too great.","Risk Aversion: People differ in their approaches to risk. Some people like adventuresome vacations, while others will choose something safer. Some people like to gamble at casinos or the racetrack, while others do not. Investments work the same way - some people can take a greater risk to earn a greater reward, while others either should not or would not take the bigger risk."
20,"To convince investors to accept greater volatility, you must:",decrease the risk-free rate,decrease the real return,increase the risk-free rate,increase the risk premium,D,"The correct answer is e. increase the risk premium
Option d. is correct because increasing the risk premium will convince investors to accept greater volatility. An increased risk premium will result in a higher rate of return and, therefore, will increase the overall value of the investor's investment. A higher risk premium will persuade investors that greater volatility may be worth the potential high rate of return.
Option a. is incorrect because decreasing the risk-free rate will result in a lower rate of return. This will not entice investors to accept greater volatility because their investment has a high risk of losing value.
Option b. is incorrect because decreasing the real return will not convince investors to accept greater volatility. Investors in this situation need to be offered a high rate of return in order to be persuaded to invest in high volatility investment vehicles.
Option c. is incorrect because the greater volatility does not comprise a risk-free rate. Conversely, investing in greater volatility means a higher risk investment.",Risk: All investments vehicles are subject to risk. Investors assume the risk of losing money if their investment loses value. Risky investments comprise higher rates of return but assume a greater risk of accruing losses.
21,Planned investment may differ from actual investment.,True,False,,,A,"The correct answer is option a. True.
Planned investment and actual investment may differ in some situations. The actual investment is the calculation by the planned investment and the unplanned investment. So, actual investment differs from planned investment by the reduction or deduction of unplanned investment.",Investment: The asset that is used to generate money for investors is said to be an investment. The firm mostly uses it for the development and profit of the organization. It increases the earnings of investors.
22,"To maximize profits, bank managers need only concern themselves with asset management.",True,False,,,B,"The above statement is FALSE.
Banks collect deposits (liabilities for which interest is paid) and lend money (assets against which they receive interest) to make money. When the gap between paid and earned interest widens, profit rises. In financial accounting, asset and liability management, or ALM, is the process of controlling the financial risks brought on by discrepancies between assets and liabilities.
After risk management comes strategic planning, this includes maximizing assets to pay for complex liabilities, which might increase profitability, and is more focused on lowering long-term risks than short-term ones. Financial firms may increase productivity and profitability by properly managing their assets and liabilities while reducing risk.
Thus, bank managers need both assets and liabilities management.","Financial Risk: Financial risk is the potential for losing money on an investment or business endeavor. Operational, liquidity and credit risk are the most common and diverse financial risks. Risks that might result in financial loss for interested parties are financial."
23,A graph of the relationship between financial risk and expected financial reward would show a curve that has a:,positive slope,negative slope,U-shape,bell-shape,A,"Option a. positive slope
is correct.
It is because the expected financial reward and the expected financial risk are directly related to each other. The dependent variable (financial reward) has a direct relationship with the independent variable (financial risk). This means that with the movement of the independent variable in any direction, there will be movement of the dependent variable in the same direction. If the risk increases, the reward will increase as well to compensate for the extra risk taken.
The other options are incorrect.
Option b.
negative slope
: It is incorrect because the negative slope depicts the inverse relationship, which is not the case in the given variables. The inverse relationship exists between variables when the dependent variable moves in the opposite direction of the movement of the independent variable. Risk and return do not have this type of relationship.
Option c.
U-shape
: It is incorrect because there is a heterogeneous movement in the dependent and independent variables with respect to each other.
Option d.
Bell-shape
: It is incorrect because in a bell-shaped slope, the changes in the dependent variable do not have a constant relationship with the independent variable.","Relationship Between Financial Variables: The relationship between two financial variables refers to the variability of the variables and how they react to one another's movements. In simple terms, a relationship describes how the dependent variable moves as a result of the movement of the independent variable."
24,"If all of the unsystematic risks in a portfolio can be eliminated, then, what is the result?",a portfolio that contains only systematic risk,a portfolio that has an expected return of zero,a risk-free portfolio,such a portfolio cannot be constructed since there will always be an unsystematic risk in any portfolio,A,"The right choice is
A. a portfolio will have only systematic risk
.
Total risk is the blend of systematic and UR. When the UR is eliminated or zero, this signifies that total risk will be equivalent to systematic risk only. As an effect, the portfolio will have only systematic risk. Therefore, this is right.
Option B: A portfolio will have a zero expected return in case the security is not correlated to the market. This is analogous to the risk-free rate. Conclusively, this option is incorrect.
Option C: Risk-free portfolio is also referred to as a zero-beta portfolio, which has no systematic risk. The UR cannot be eliminated. Conclusively, this option is incorrect.
Option D: This option is incorrect because, with the assistance of the proper diversification of the portfolio, UR is possible to be eliminated.",Unsystematic Risk: Unsystematic risks (URs) are that portion of the total risk that is not caused by external factors and is encountered within a particular industry or may be security-related. It is the opposite of systematic risk.
25,Which of the following is not a factor affecting the market price of a foreign bond held by a U.S. investor?,Foreign interest rate movements,Credit risk,Exchange rate fluctuations,All of the above are factors affecting the market price of a foreign bond.,D,"The answer is
d. All of the above are factors affecting the market price of a foreign bond.
The value of a bond is directly connected to the movement of market interest rates. An increase in the foreign interest rate will lower the value of a foreign bond, and vice versa.
An increase in the credit risk will suggest bondholders to raise their expected rate of return on the holding bond. Hence, credit risk is also a factor to impact the value of a bond.
Exchange rate fluctuation will affect the value of securities in domestic currency, which might lower the converted value of the bond as well.
Briefly, foreign interest rate, credit risk and current exchange rate will affect the value of a foreign bond.","Bonds: Bonds will usually generate a stable stream of income for investors. Hence, bonds are recommended for investors who are sensitive to the investment risk. Basically, government bonds will involve lower default risk compared to corporate bonds."
26,The benefit of diversification when constructing a portfolio is that it can eliminate which of the following?,speculative bubbles,risk aversion,firm-specific risk,market risk,C,"The benefit of diversification when constructing a portfolio is that it can eliminate which of the following?
c. firm-specific risk
Buying stock in only one company violates the adage about not putting all your eggs into one basket. Two of the other problems - speculative bubbles and market risk - are external and universal. If those problems occur, they will happen to the entire market. That means nothing you choose will prevent them. The risk aversion factor is internal - either you're a person who can tolerate more risk, or you're not. The best personal strategy is to determine what level of risk you can handle and then invest in a diverse assortment of stocks and bonds.","Investment Diversification: Diversifying your investments means buying a mixture or blend of stocks and bonds and investing in more than one company. Some people choose mutual fund investing, where the stocks and bonds are chosen and combined by experts. Some people prefer to do this on their own."
27,"If two investments have the same simple rate of return, they will be equally attractive to an investor.",True,False,,,A,"The statement is True.
If two investments have the same simple rate of return, they will be equally attractive to an investor. However, it is based on the perception of investors. Some investors may decide based on risk factors and some other concepts. Hence, it purely depends on investor perception.
If other things are constant, the investor is equally attracted to the two investments if both offer the same simple rate of return.","Investment: An investment is an asset created by an investor by own fund and capital.in the mode of shareholding, fixed assets, bonds, real estate, partnership capital, etc., It is created to grow an investor's money."
28,Which of the following increases the investment account under the equity method of accounting?,Decreases in the market price of the investee's stock.,Dividends paid by the investee that was declared in the previous year.,Net loss of the investee company.,None of these answer choices is correct.,D,"Answer: d. None of these answer choices is correct.
When the equity method is used, the investment account is increased by the share of the investor to the net income of the investee. The share on net loss, as mentioned in choice C, would decrease the investment account. In the same manner, the scenarios is choice A and B would at the same time decrease the dividend account.","Investments: Investments could be long-term or short-term, depending on the terms and conditions between the investor and the investee. These could be accounted for using the equity method, fair value method, among others."
29,"An investment that cost $48,000 provided annual cash inflows of $9,000 per year for six years. The desired rate of return is 10%. The actual return from the investment was:",equal to the desired rate of return.,less than the desired rate of return.,the answer cannot be determined from the information provided.,greater than the desired rate of return.,D,"The desired rate of return is 10%, the investment cost is $48,000, and the annual cash inflows are $9,000 per year. Therefore, the desired rate of return is $4,800 (0.10 x $48,000). The difference between the actual return and the desired rate of return is
= $9,000 - $4,800
= $4,200
Hence, the correct answer is
D. greater than the desired rate of return
.",Desired Rate of Return: The desired rate of return on investment is the nominal return that the investor can expect the investment to earn. The actual return could be higher or lower than it and the difference between both returns determines the performance of the investment.
30,The investment function will shift when there is a change in:,the opportunity cost of retained earnings.,firms' profit expectations.,the cost of borrowing.,the interest rate.,B,"The correct option is b) firms' profit expectations
It is correct because when firms' expectations regarding future profit change, it affects the investment function in the economy. As the firms expect that there will be an increase in the profit margin in future, then they will increase and create a positive shift in investment function and vice-versa.
Reason for incorrect options:-
Option a) is incorrect because the change in opportunity cost is associated with exempted cost or non-selected benefit. It will change as the investment function changes instead of first change in opportunity cost than in investment function.
Option c) is incorrect because it will increase the investment spending, but not the investment function as it refers to new investment.
Option d) is incorrect because it increases the value of the old investment by creating a shift in investment by employing new investment.",Investment: Investment is the capital firms use in commencing or expanding the business to increase their overall revenue. The investment becomes finance for the firm for setting off the cost of output before its sale.
31,The difference between gross and net investment is referred to as:,a personal tax.,the income earned but not received.,a capital consumption allowance.,an indirect business tax.,A,"The correct answer is option c- a capital consumption allowance
a.
The option is not true as personal tax includes taxes like a direct tax which is the income tax. The difference between gross investment (GI) and net investment (NI) is depreciation.
b.
The option is not true as the difference between NI and GI is the depreciation cost which is incurred by the firm.
c.
The option is true. Depreciation is the wear and tear of capital goods. Therefore, the allowance required for the maintenance of capital goods is called depreciation. So, the difference between GI and NI is depreciation.
d.
The option is not true as indirect tax involves sales tax, and other types of taxes and depreciation are the difference between gross and net investment.
e.
The option is not true as depreciation is the major difference between net and gross investment not any kind of statistical discrepancy.","GDP GDP is defined as the final value of commodities and services that is produced in the economy. Therefore, final goods are produced in the domestic territory of a country. Hence, when output rises the GDP in the economy also rises."
32,Unrealized gains and losses on investments in trading securities are reported:,as a contra asset.,as a current asset.,on the income statement.,on the balance sheet as part of shareholders' equity.,C,"Unrealized gains and losses on investments in trading securities are reported C. on the income statement.
All gains and losses on investment in trading securities are reported in the statement of financial performance or income statement.",Investment Investment is the act putting up money with the intention of generating profit. Accounting for investment varies depending on the type of investment.
33,Which of the following would increase investment spending by businesses?,An increase in technology.,A decrease in business taxes.,A reduction in interest rates.,All of the above would increase investment spending by businesses.,D,"The correct answer is option d. All option a, b and c contributes towards the increase in investment spending by businesses. Investment spending rises to follow good economic terms from taxes, better technology application, and interest rate terms.
An increase in technology increases the investment spending by a business through capital productivity. Increasing and improving technology aids in less cost and increased productivity.
A decrease in business tax implies that a business's revenue increases due to a reduced charge. The revenue is invested back t the business operations.
A reduction in interest rates also increases the investment spending in business. The business can easily access loans and assets for investment with shallow interest.","Investments: In business and economics, investment is an asset acquired and invested in building wealth and money savings from appreciation and hard-earned income. Investment's primary goal is attaining extra income or profit in a specified period."
34,The total demand for goods and services in an economy is known as:,aggregate demand,national demand,economy-wide demand,gross national product,A,"The correct option is
a) aggregate demand
The total demand for goods and services in an economy is known as aggregate demand. It also includes demands like consumption, investment, net export, and government demand. The aggregate demand helps the economist analyze the economy's health and the level of economic activity in the country.
The explanation for other options
Option b is not correct because national demand only measures demand within the national boundary.
Option c is not correct because economy-wide demand is used interchangeably with aggregate demand.
Option d is not correct because it is the value of the fiscal output of the economy.","Investment: The term ""investment demand"" is used to describe the need for companies to purchase tangible capital goods and services in order to either sustain or increase their current operations."
35,Return on investment:,is equal to the current prime rate.,provides a replacement value.,is net profit divided by investment.,establishes a value for the business.,C,"The answer is
c. is net profit divided by investment.
Return on investment is a metric used to determine an investors value or profitability. We determine return on investment by dividing net profit by the investment.
Other Options
a. is equal to the current prime rate - The current prime rate is the rate that financial institutions charge. It is the rate that customers with good credit receive.
b. provides a replacement value - a replacement value is the amount an insurance company pays in the event that there is theft of property.
d. establishes a value for the business - The value of the business can be determined by determining the difference between assets and liabilities.","Investments An investment is the purchase of an asset with an expected return on that investment at some time in the future. Investments are essential in building a valuable financial portfolio, which provide the investor with security."
36,A rightward shift of the investment demand curve would be caused by a(an),increase in the expected rate of return on investment caused by an increase in business confidence.,a decrease in the expected rate of return on investment caused by a decrease in business confidence.,increase in the rate of interest.,a decrease in the rate of interest.,A,"The correct option is a. increase in the expected rate of return on investment caused by an increase in business confidence
It is correct because the investment demand curve will shift rightward as the expected returns on investment are high due to future expectancy and a rise in businesses performances. The human tendency reflects that individuals invest more where the return on expected is high and vice-versa.
Reason for incorrect options:-
Option b) is incorrect because the investment demand curve will shift to the left instead of the right if the expected returns are low.
Option c) is incorrect because the increase in the interest rate will increase the cost of borrowing, and the investment will decline.
Option d) is incorrect because a reduced interest rate will create movement in the curve instead of shifting the curve to the right.","Investment: Investment is one of the main components of the economy's GDP as it reflects individuals' confidence in the business. An increase in the investment demand creates a rightward shift in the investment demand curve, proposes raised GDP, and vice-versa."
37,"Relative to a buy and hold strategy, average arithmetic returns overstate the return on a portfolio.",True,False,,,A,"The statement is a. True.  The arithmetic average, or simple average, is always higher than the geometric average.  When evaluating investment returns, the latter metric is more appropriate and telling of true performance.",Buy-and-Hold Strategy: A buy-and-hold investment strategy is when where an investor acquires an asset and holds it for a relatively long period of time.  He or she is confident in the economic merit of the asset and does not react to short-term volatility in financial markets.
38,"Stocks have both diversifiable risk and undiversifiable risk, but only diversifiable risk is rewarded with higher expected returns.",True,False,,,B,"The above statement is
False.
Reason:
Unsystematic risk or Diversifiable risk are those risks that are in control of the management. For example, new competitors, financial risk, legal risk, goodwill risk, etc. These types of risk generally occur due to the internal environment and can be avoided but there are certain types of risk that cannot be neglected by an investor like an investor has invested funds into a healthcare stock. The investor may know about the various policies attached to it but on the other hand, the investor may not be informed about the new laws related to the healthcare product by the government.
Therefore, the diversifiable risk does not always reward you with higher returns since all risks are uncertain that can happen at any time. An investor will try to minimize the risk as much as possible in order to gain more but in financial instruments, risk cannot be neglected.","Risk: Risk is the situation where the result is exposed to danger. In financial terminology, the risk is the situation where certainty and uncertainty both lie. Every investment has its risk attached which an investor has to bear in order to gain profit."
39,"If an economy wants to increase its current level of investment, it must:",sacrifice future consumption,print more money,offer more stocks and bonds to financial investors,sacrifice current consumption,D,"The correct answer is
d. sacrifice current consumption
The present investment is a part of the present income of a consumer. The income of the consumer can be consumed or can be saved. If the consumer saves more money in financial institutions such as a bank, then the banks will get more funds to provide loans. The increase in the supply(SS) of funds will reduce the rate of interest of providing loans if the demand(DD) for the loans will remain constant. Then more consumers will take more loans to invest in businesses. Even one individual can directly invest in a business. If an individual reduces the present consumption then only can increase the amount of present investment when the present income level will be constant.
Similarly, an economy wants to increase its present investment. Then the present consumption level has to reduce if the present income level remains unchanged.
Additional Information:
a.
Sacrificing future consumption will increase future investment.
b.
The central government can print more money. But printing more money may not increase the investment and may only increase the consumption of the economy.
c.
Offering more stock and bonds is different from buying those bonds and stocks. A company can offer more bonds and stock, but investing in those stocks and bonds will depend on the financial investors. If the present incomes of the financial investors are constant then the investors have to reduce their present consumption to invest more in present.",Investment(I) An act that allocates resources such as money on the assets or items with an expectation to create and increase the profit and the income is known as investment. The investment increases the fund supply(SS) for which the producer can produce more and hires more employees. The income of the consumers and producers will increase. The investment helps to flourish the business. There are two types of investment: investment vehicles and economic investment.
40,The additional return offered by a more risky investment relative to a safer one is called:,the risk premium.,the risky return.,the risk-free rate.,the insurance premium.,A,"The additional return offered by a more risky investment relative to a safer one is called
A. the risk premium.
The risk premium is found by subtracting a low-risk option from the expected return for a high-risk one. For example, a low-risk investment that will return 4% to the investors, when compared with a high-risk investment that returns 7%, generates a risk premium of 3%.
Analysis of Alternatives
b) A risky return is one the investor may gain or lose on.
c) The risk-free rate is the rate of return on safe investments like a treasury bill.
d) The insurance premium is the amount paid to mitigate risk to an insurance agency.",Investing: Investing is engaged in for a variety of reasons including preservation of wealth and seeking opportunities. There are inherent trade-offs in investment with safer investments usually generating lower returns while riskier investments can bring in higher earnings.
