id,question,A,B,C,D,Answer,Explanation,Hint
11,"Goods held for sale, raw materials, and work in process, are examples of different categories of _____.","property, plants, and equipment",non-current assets,inventory,,C,"Correct Answer:
Option c. inventory
Options
Analysis
a. property, plants, and equipment
Property, plant, and equipment represent a fixed asset classification on the balance sheet. They are not goods held for resale.
b. non-current assets
Non-current assets are fixed assets with two classifications: tangible and intangible.
c. inventory
The production process is ongoing for a manufacturing concern. Based on the stages of production, goods are classified as finished goods (held for sale), raw materials, and work in process.","Permanent Accounts: Permanent accounts are closed with the business. The balance in these accounts is carried forward to the next period. Such accounts include inventory, retained earnings, and other balance sheet accounts."
12,"Goods held for sale, raw materials, and work in process, are examples of different categories of _____.","property, plants, and equipment",non-current assets,inventory,,C,"Correct Answer:
Option c. inventory
Options
Analysis
a. property, plants, and equipment
Property, plant, and equipment represent a fixed asset classification on the balance sheet. They are not goods held for resale.
b. non-current assets
Non-current assets are fixed assets with two classifications: tangible and intangible.
c. inventory
The production process is ongoing for a manufacturing concern. Based on the stages of production, goods are classified as finished goods (held for sale), raw materials, and work in process.","Permanent Accounts: Permanent accounts are closed with the business. The balance in these accounts is carried forward to the next period. Such accounts include inventory, retained earnings, and other balance sheet accounts."
13,"Goods available for sale are $118,000; beginning inventory is $37,000; ending inventory is $42,000; and cost of goods sold is $77,000. The inventory turnover is:",1.53.,1.95.,1.83.,2.99.,B,"The answer is
B. 1.95
Determine the inventory turnover:
{eq}Inventory\:turnover = \displaystyle \frac{COGS}{\displaystyle\frac{Beginning\:inventory + Ending\:inventory}{2}} {/eq}
{eq}Inventory\:turnover = \displaystyle \frac{\$77,000}{\displaystyle\frac{\$37,000 + \$42,000}{2}} {/eq}
{eq}Inventory\:turnover = 1.95 {/eq}",Inventory Turnover: The inventory turnover is an efficiency ratio to measure how many times inventory is sold within a year relative to the cost of goods sold (COGS). This ratio is determined by dividing the COGS by the average inventory.
14,If a company is planning to build inventory:,sales should exceed production,production should equal sales,production should exceed sales,production should equal inventory,C,"The current answer is
C. production should exceed sales.
If a company wants to build or accumulate inventory, the number of items produced must exceed sales. This ensures that even after meeting the entire sale requirements, the business is left with some items that can be accumulated and used to meet future demand.
The other options are incorrect.
A.
sales should exceed production:
If a business sells more units than it produces, the excess demand will be met through the existing inventory. As a result, inventory will reduce rather than build up.
B.
production should equal sales:
If a business produces exactly the same number of units that are needed to meet sales, the inventory will stay at the same level. It will neither increase nor decrease.
D.
production should equal inventory:
To build up inventory, the level of production must exceed the level of sales.","Inventory: All the items in various stages of production that are being held and processed by a business for reselling and earning a profit are termed inventory. A business expects to sell inventory within an accounting year. Thus, it is recorded as a current asset."
15,Overstating ending inventory in the current year causes retained earnings in the next year to be overstated.,True,False,,,A,"Correct Answer:
Option a. True
.
Let's understand the inventory adjustment in determining the cost of goods sold (COGS) as follows:
Cost of goods sold = Cost of goods available for sale - Ending inventory
As we can see, ending inventory is deducted to arrive at the COGS. We can draw two conclusions from inventory misstatement:
If the inventory is understated, COGS will be overstated, and net income will be understated.
If the inventory is overstated, COGS will be understated, and net income will be overstated.
Example:
A company records an amount of $150,000 in cost of goods available for sale and an amount of $75,000 in ending inventory, which is misstated as $95,000.
If the inventory was correctly recorded:
Cost of goods sold = $150,000 - $75,000
Cost of goods sold = $75,000
If the inventory was overstated:
Cost of goods sold = $150,000 - $95,000
Cost of goods sold = $55,000
We can see that cost of goods sold is understated when inventory is overstated. It will overstate the net income and retained earnings for the next period
.",Retained Earnings: Net income generated each period is added to the retained earnings. Retained earnings accumulate profit generated each year after dividend distributions and provide funds for the business as an internal source of finance.
16,Merchandise Inventory is presented on the balance sheet in the current assets section.,True,False,,,A,"The correct answer is
a. True
.
Merchandise inventory is the resource used in the production of finished goods. Inventory is used in operating activities and held for a short period of time. Merchandise inventory is included in current assets because it is acquired to fulfill the needs of operations.
Current assets are included in the balance sheet, and merchandise inventory is recorded in the balance sheet, under the heading of current assets.",Current Assets: Current assets consist of resources owned by a business for a short period of time. This period of time can be a single year or an operating cycle. The current assets of a business are linked to the operating activities of the business.
17,Merchandise inventory is classified on the balance sheet as a:,current asset,current liability,It's not on the balance sheet.,long-term liability,A,"The correct answer is
a. current asset
.
Merchandise inventory refers to the goods held for sale in the next accounting period. They form part of the total goods produced or purchased in the current period but are still in the warehouse at the year-end. Merchandise inventory represents a current asset for the business as it will be converted into sales within the next twelve months.
The other answer options are incorrect.
Options
Reasoning
b. current liability
Inventory is an asset for the business that will earn revenue when sold.
c. It's not on the balance sheet.
Current assets are a part of the balance sheet, and so will the inventory.
d. long-term liability
Inventory is a current asset convertible into sales within one year, not a long-term liability.","Adjustment Accounts: The accounts that require adjustments during the period include inventory, depreciation, receivables, payables, prepaid expenses, and unearned revenue. These account adjustments impact the income statement and balance sheet."
18,"When there is cash purchased of office supplies intended for sale by Office Max, the entry will require a debit to Office Supplies and a credit to Cash.",True,False,,,B,"If Office Max purchases office supplies for cash with the intent to sell them, the entry should indeed involve the Inventory account, not the Office Supplies account. Note the intention of the purchase of supplies. It is intended to be sold, not consumed in the office.
The correct journal entry will be recorded as follows.
Date
Account Title
Debit
Credit
xx
Inventory
xx
Cash
xx
To record the purchase of supplies for resale.
Therefore, the correct answer is
option b. False.","Merchandise Inventory: The cost of acquiring or producing the goods is considered when measuring merchandise inventory. It includes the purchase price, shipping costs, customs duties, taxes, and any other expenses directly related to preparing the goods for sale."
19,"During a period of rising prices, the inventory costing method that will result in the lowest amount of net income is:",FIFO.,LIFO.,Periodic.,Perpetual.,B,"The correct answer is option B.
LIFO
The inventory costing method that will result in the lowest amount of net income during a period of rising prices is LIFO (Last-In, First-Out).
Under LIFO, the premise that the most recent inventory items are sold first determines the cost of goods sold. As prices rise, the cost of goods sold will reflect the higher costs of the most recently acquired inventory items, resulting in a higher cost of goods sold and a lower net income.
Explanations for the incorrect options:
A. Under FIFO (First-In, First-Out), the premise that the earliest acquired or oldest inventory items are sold first determines the cost of goods sold. As prices rise, the cost of goods sold will reflect the inventory's lower cost, resulting in a lower cost of goods sold and a higher net income.
C. The periodic costing methods are not directly related to the issue of rising prices, as they refer to how inventory records are updated and maintained.
D. The perpetual costing approach is also for updating and upkeeping inventory information and does not deal with increasing costs.",Inventory Costing Method: The inventory costing method refers to how a company accounts for the cost of its inventory. The inventory costing technique adopted can significantly impact the financial statements of a corporation.
20,"When prices are rising, a LIFO liquidation will:",always decreases income.,always increase income.,sometimes increases income and sometimes decreases income.,,C,"The correct option is
C. sometimes increases income and sometimes decreases income.
A LIFO (Last In, First Out) liquidation is the process of selling older inventory items acquired at lower costs in the past to reduce the overall value of inventory when prices are increasing. Depending on the details, LIFO liquidation may reduce or increase earnings.
When older, cheaper stock is sold during a liquidation, profits can sometimes rise. This occurs because the older, cheaper stock is used in the calculation of the cost of goods sold (COGS), which in turn reduces expenses and increases reported income.
However, LIFO liquidation can result in a loss of income in certain circumstances. If the company's inventory is reduced to an insufficient level to meet sales demands, it may be necessary to buy new stock at the going market rate. The rise in COGS has the potential to reduce earnings.
Reasons why other options are incorrect:
A. always decreases income. Since LIFO liquidation can have varying effects on income depending on circumstances, the option ""always decreases income"" is incorrect.
B. always increases income. Since LIFO liquidation can lead to a loss in some cases, selecting ""always increase income"" is incorrect.","Inventory Management Techniques: The inventory management technique refers to the principles and strategies adopted by companies to use inventory in their processes in the most efficient manner. This will result in better output, lower wastage, and lower costs."
21,"For the following transaction, identify which financial statement(s) is/are impacted in the current period: This week's food delivery is received at a restaurant.",Balance Sheet,Income Statement,Cash Flow Statement,,A,"When the week's food delivery is received at a restaurant, the entity's inventory asset increases with the value of the goods delivered, and the accounts payable liability increases with the same amount. The effect on the transaction is therefore:
Financial statement
Impact
Comment
a. Balance Sheet
✓
Inventory (and so current assets and total assets) increases and Accounts Payable and therefore current liabilities and total liabilities also increases.
b. Income Statement
x
The food was not yet used to no expense account is affected by the transaction.
c. Cash Flow Statement
x
The supplier has not been paid yet so the statement of cash flow is not affected by the transaction.",Inventory Asset: Inventory is an asset account that represents the total value of goods for resale or use in manufacturing. The account has a normal debit balance and it increases when goods are purchased and decreases when the cost of goods sold is recorded.
22,"According to the assumptions upon which the EOQ model is based, total inventory costs _____ with increases in the number of units ordered in each order.","first increases, then decreases","first decreases, then increases","increases, but at a slowing rate","decreases, but at a slowing rate",C,"The correct answer is option
C. increases, but at a slowing rate
As per the EOQ (Economic Order Quantity) Model, the total inventory cost increases with an increase in the number of units ordered in each order, whereas the total ordering cost decreases. The inventory cost increases because the number of units that need to be stored increases with the increase in order size. Similarly, the ordering cost will decrease because of the reduction in the total number of orders.
Moreover, the rate of increase and decrease in the total inventory cost and total ordering cost decreases gradually with the increase in the number of units ordered.",Economic Order Quantity: The economic order quantity (EOQ) model is used to find the order size for which the total inventory management costs are minimum. The costs include ordering costs and holding costs of inventory.
23,Which of the following statements is true about the finished goods inventory?,It consists of completed jobs that have already been sold.,It consists of completed jobs that have not been sold.,It consists of indirect materials costs and factory overhead costs that have entered the manufacturing process but are associated with products that have not been completed.,It consists of direct materials costs and factory overhead costs that have entered the manufacturing process but are associated with products that have not been completed.,B,"The correct answer is option
b. It consists of completed jobs that have not been sold.
The finished or completed jobs or products that have been sold are called goods sold whereas the completed jobs that have not been sold refer to finished goods inventory.
Incorrect Options:
Option a is incorrect because completed jobs that have been sold represent goods sold
Options c and d are incorrect because direct materials costs, indirect materials costs, direct labor costs, and factory overhead costs that have entered the manufacturing process and are associated with incomplete products represent the work-in-process inventory.","Inventory of a Firm: The inventory of a firm can be broadly categorized into three types - raw materials inventory, work-in-process inventory, and finished goods inventory. The basis of classification is usually the presence of inventory in different stages of the manufacturing process."
24,Which one of the following statements is true?,FOB destination means the buyer has legal title to the goods while they are in transit.,FOB destination means the seller has legal title to the goods until they reach the buyer's place of business.,FOB shipping point means the seller has legal title to the goods while they are in transit.,FOB shipping point means the buyer acquires legal title to the goods when they reach the buyer's place of business.,B,"The correct option is b. FOB destination means the seller has legal title to the goods until they reach the buyer's place of business.
The following table explores each answer option and explains which answers are right and wrong and why.
a. FOB destination means the buyer has legal title to the goods while they are in transit.
The buyer only gets title when the goods are delivered to their destination under FOB destination, so the
seller
has legal title to the goods while they are in transit.
b. FOB destination means the seller has legal title to the goods until they reach the buyer's place of business.
This is the correct alternative. The seller is responsible for paying for the freight, and goods in transit are included in the ending inventory of the seller.
c. FOB shipping point means the seller has legal title to the goods while they are in transit.
Legal title passes to the buyer at the shipping point under FOB shipping point, so the goods in transit belong to the buyer.
d. FOB shipping point means the buyer acquires legal title to the goods when they reach the buyer's place of business.
No, FOB
destination
means the buyer acquires legal title to the goods when they reach the buyer's place of business.",Shipping Terms: Shipping terms refer to the indications on each sales invoice of who is responsible for the freight for a shipment and when ownership of the goods shipped passes from the seller to the buyer. Common shipping terms include FOB destination and FOB shipping point.
25,The most likely immediate response to an unforeseen rise in demand for a firm's product would be to:,cut the price of the final product.,build up inventory levels.,reduce inventory levels.,reduce depreciation.,B,"The correct answer is option b. build up inventory levels.
The most likely immediate response to an unforeseen rise in demand for a firm's product would be to build up inventory levels. This would allow the company to fulfill existing orders quickly and avoid a situation in which customers are left without what they need. However, this would increase the company's cost of sales and would mean investing in an additional stock that would sit idle while not being used. In situations like this, companies should carefully consider their options before deciding which course of action to take.
So,
the correct answer is option b. build up inventory levels.
Explanation of incorrect options.
Option a. cutting the price of the final product is incorrect. Cutting the price of the product will be irrelevant to an unforeseen rise in demand for the product.
Option c. reduce inventory levels is incorrect. Reducing inventory levels is not ideal in responding to the increase in demand for a product.
Option d. reduce depreciation is incorrect. Reducing depreciation is not relevant in addressing the increase in demand for a product.","Inventory Management System: Inventory management system is an essential tool to keep track of the physical and financial resources used by a company. The system helps managers to optimize their use of resources, identify areas where they can improve processes, and make decisions that can help improve efficiency and reduce operating costs."
26,Someone who sells gasoline must report their inventory using Weighted Average. True or False?,True,False,,,B,"False
It is
false
to say that someone who sells gasoline must report their inventory using Weighted Average.
How a gas station owner keeps track of their stock is subject to whatever local laws and regulations govern their business. The Weighted Average method is widely used, but it is not the only option for determining the value of an inventory.
The FIFO and LIFO methods are commonly used by businesses when determining the value of their gasoline inventory. When using FIFO, the first units purchased are those that are sold first, while when using LIFO, the last units purchased are those that are sold first. Both approaches have their uses, and one might be chosen over the other depending on circumstances like market volatility or tax liability.
So, if you're in the gas station business, you should check your local laws and regulations for how to properly report your stock levels in accordance with generally accepted accounting principles.","Inventory Management Technique: Inventory management techniques are placed in the companies to efficiently access how much inventory is there and its efficient allocation and proper utilization. Some examples of inventory management techniques are: ABC Analysis, Just-in-Time"
27,Goods were purchased on account last month. What is the correct entry to record the payment made this month for the purchase previously made?,Debit inventory and credit accounts payable.,Debit accounts payable and credit cash.,Debit inventory and credit cash.,Debit expenses and credit cash.,B,"The correct answer is
b. Debit accounts payable and credit cash
.
Let's record the entry to record the goods purchased on account during the previous month:
Date
Account Title
Debit
Credit
Purchases
$XX
Accounts Payable
$XX
The entry to record the payment made this month for the purchase previously made is given as follows:
Date
Account Title
Debit
Credit
Accounts Payable
$XX
Cash
$XX
The payment requires reducing the liability and reduction in the cash account.",Credit Purchases: Credit purchases allow the business to make payments for goods or services on a future date. Credit purchases require recognizing a liability and are reported on the income statement.
28,Which of the following is an example of a period cost when manufacturing products?,Depreciation expense on factory equipment.,Advertising expense.,Indirect materials used in the factory.,Property taxes on the plant.,B,"The correct answer is option B. Advertising expense.
In manufacturing products, costs can be categorized into two main types: product and period costs, which are explained below.
Product costs are those costs that can be directly or indirectly traced to the production of goods. They are capitalized as part of the inventory and are expensed through the cost of goods sold when the products are sold. Product costs include direct materials, direct labor, and manufacturing overhead (which comprises indirect materials, indirect labor, depreciation on factory equipment, and property taxes on the plant, among other costs).
Period costs, conversely, cannot be traced directly to the production of goods. They are expensed during the period in which they are incurred. Period costs typically include selling, general, and administrative (SG&A) expenses, such as advertising expenses, salaries of sales staff, and administrative office expenses.
In the given options, advertising expense (Option B) is an example of a period cost because it relates to the selling and promotional activities of the company rather than the actual manufacturing process. Advertising expense is expensed in the income statement during the period it is incurred rather than being capitalized as part of inventory costs.","Inventory Management: Good inventory management is essential for several reasons, as it enables businesses to maintain an optimal balance between stock availability and costs while improving overall operational efficiency."
29,"Under U.S. GAAP, the application of the lower of cost or market rule to inventories is optional.",True,False,,,B,"The correct answer is option b. False.
Under U.S. Generally Accepted Accounting Principles (GAAP), applying the lower-of-cost or market (LCM) rule to inventories is not optional but required. The LCM rule is a mandatory requirement for companies that follow U.S. GAAP. According to the Accounting Standards Codification (ASC) Topic 330 on Inventory, companies must report inventory as a subsequent measurement at the lower cost or market value (net realizable value). This rule helps ensure that inventories are not overvalued on the balance sheet and that potential losses from holding inventory are recognized promptly.
Therefore, based on the above explanations,the correct answer is
option b. False.","Inventory Management: In business and finance, a well-managed inventory system helps prevent overstocking, which can lead to increased holding costs and potential obsolescence."
30,The inventory account a manufacturer uses to record the cost of products completed and available for sale is called:,merchandise inventory.,work in process inventory.,finished goods inventory.,raw materials inventory.,C,"The correct option is c.
The following table explores each answer option and explains which answers are right and wrong and why.
a. merchandise inventory.
Merchandise inventory is an inventory account used by merchandising companies, not manufacturing companies.
b. work in process inventory.
No, work-in-process inventory is used to record the current manufacturing costs incurred for unfinished units.
c. finished goods inventory.
This is the correct alternative. Finished goods inventory increases on the debit side when the cost of completed units is transferred from work-in-process inventory and decreases on the credit side when the cost of goods sold is recorded.
d. raw materials inventory.
No, raw materials inventory is the direct and indirect materials used in manufacturing.","Inventory Accounts - Manufacturing Companies: Manufacturing companies keep different classes of inventory in their warehouses and factory floors, and each class of inventory is recorded in a separate general ledger account. The cost of inventory flows between these accounts and eventually to the cost of goods sold expense."
31,The optimal economic order quantity depends on:,"1, 2, and 3",1 and 2,2 and 3,1 and 3,A,"The correct answer is option a.
1, 2, and 3
The optimal economic order quantity depends on the following:
Cost of carrying inventory: It is also called the holding cost. It is the cost incurred by a firm for keeping the inventory in storage. It is a direct cost and an important element for computing the economic order quantity.
Cost of placing an order: This cost denotes the expense the firm incurs for placing the order for the goods needed from the supplier. Suppliers have a fixed cost for each order slip, irrespective of the quantity purchased.
Sales volume: This is the main element needed to determine the economic order quantity. Firms place the optimum order when the existing goods are ending so that the new order is delivered before the trader runs out of the goods. Therefore, the sales volume is necessary to place an optimum order to fulfill the demand.
As the economic order quantity depends on all three given choices, options b, c, and d are wrong.","Economic Order Quantity: The estimated right amount of a product that the firm should buy or order, which will help reduce the costs incurred for holding and ordering the stock is the economic order quantity (EOQ)."
32,The _____ inventory consists of items that have been produced but not yet sold.,raw materials,work-in-process,finished goods,capital goods,C,"Correct Answer:
Option C. finished goods
.
Options
Analysis
A. raw materials
Raw materials are yet to be converted to produce goods.
B. work-in-process
Work-in-process represents semi-finished goods.
C. finished goods
Finished goods represent goods that are completed and ready for sale.
D. capital goods
Capital goods represent the assets that help the production process. Examples include factories, land, vehicles, etc.","Inventory: The three stages of inventory include raw materials, work-in-progress, and finished goods. Inventory helps calculate the cost of goods sold and forms part of the current assets in the balance sheet."
33,Which of the following items will increase inventoriable costs for the buyer of goods?,freight charges paid by the seller.,freight charges paid by the purchaser.,purchase returns and allowances granted by the seller.,purchase discounts are taken by the purchaser.,B,"The correct option is b. freight charges paid by the purchaser.
The following table explores each answer option and explains which answers are right and wrong and why.
a. freight charges paid by the seller.
No, this is not a cost to the purchaser at all, but rather it is a delivery expense for the seller.
b. freight charges paid by the purchaser.
This is the correct alternative. Freight-in that the buyer pays is an inventoriable cost that increases the total cost of the goods purchased.
c. purchase returns and allowances granted by the seller.
Purchase returns and allowances decrease the cost of inventory purchased, meaning that they
decrease
inventoriable costs.
d. purchase discounts are taken by the purchaser.
Purchase discounts also decrease the net purchase price of inventory and therefore decreases inventoriable costs.",Inventoriable Costs: Inventoriable costs are also called product costs in accounting. It refers to all the cost items that are added to the inventory asset when incurred and then only expensed to the cost of goods sold expense when the related goods are sold.
34,When using the economic order quantity model:,ordering costs increase as the level of inventory increases,carrying costs decrease as the level of inventory increases,costs are minimized when total carrying costs and total ordering costs are equal,None of these.,C,"The correct answer is option
C. costs are minimized when total carrying costs and total ordering costs are equal.
The total ordering cost increases with a decrease in the inventory level or a decrease in the order size. On the other hand, the total inventory carrying cost increases with an increase in the inventory level or an increase in the order size. Thus, both ordering costs and inventory carrying costs are inversely related to each other.
The economic order quantity model represents the order quantity for which the total costs consisting of both ordering costs and carrying costs are minimized. At this point, the carrying costs are equal to the ordering costs.","Inventory Management: In the context of operations management, the quantity of inventory ordered by a firm usually complies with the economic order quantity model. This model is deployed to determine the order quantity for which the total inventory management costs are minimized."
